airline,airport,type,period_mins,amplitude
UA,MSY,Departure,32.72727272727273,0.4583542942516895
UA,MSY,Departure,32,1.7395046430629606
UA,MSY,Departure,31.30434782608696,1.5221777259218046
UA,MSY,Departure,30.638297872340424,0.2711733297361978
UA,MSY,Departure,30,0.9149376955921018
UA,MSY,Departure,29.38775510204082,0.5898269059654775
UA,MSY,Departure,28.799999999999997,0.7203315055673999
UA,MSY,Departure,28.235294117647058,0.3394387753660474
UA,MSY,Departure,27.692307692307693,0.16322510469748486
UA,MSY,Departure,27.169811320754715,0.23906862063917267
UA,MSY,Departure,26.666666666666668,0.46096465623019145
UA,MSY,Departure,26.18181818181818,0.35917869472088754
UA,MSY,Departure,25.714285714285715,0.0944359453434929
UA,MSY,Departure,25.263157894736842,0.2602669807078985
UA,MSY,Departure,24.82758620689655,0.24385078240727362
UA,MSY,Departure,24.406779661016948,0.2374175635121057
UA,MSY,Departure,24,0.14967051690227937
UA,MSY,Departure,23.606557377049178,0.040989450579407886
UA,MSY,Departure,23.225806451612904,0.1614259500751569
UA,MSY,Departure,22.857142857142858,0.2996500886308534
UA,MSY,Departure,22.5,0.20827653560803291
UA,MSY,Departure,22.153846153846153,0.058640977087934094
UA,MSY,Departure,21.81818181818182,0.1383000586477115
UA,MSY,Departure,21.492537313432834,0.13017689197354
UA,MSY,Departure,21.176470588235293,0.12332932552501798
UA,MSY,Departure,20.869565217391305,0.11150951406091338
UA,MSY,Departure,20.57142857142857,0.0477641543548529
UA,MSY,Departure,20.281690140845072,0.15941095463518176
UA,MSY,Arrival,1440,32.157949880820524
UA,MSY,Arrival,720,8.990337823650316
UA,MSY,Arrival,480,8.554857286986858
UA,MSY,Arrival,360,10.072567124012151
UA,MSY,Arrival,288,2.8962794925948954
UA,MSY,Arrival,240,10.371160793305933
UA,MSY,Arrival,205.71428571428572,3.669657133765123
UA,MSY,Arrival,180,10.24155519404392
UA,MSY,Arrival,160,6.269600811533466
UA,MSY,Arrival,144,9.407889022557775
UA,MSY,Arrival,130.9090909090909,3.292510627587133
UA,MSY,Arrival,120,5.5167279229549155
UA,MSY,Arrival,110.76923076923077,2.6014329325729673
UA,MSY,Arrival,102.85714285714286,5.7331114567334645
UA,MSY,Arrival,96,10.57361552501104
UA,MSY,Arrival,90,5.561814518881704
UA,MSY,Arrival,84.70588235294117,7.654447063512358
UA,MSY,Arrival,80,3.1523583906376658
UA,MSY,Arrival,75.78947368421052,5.445096818279821
UA,MSY,Arrival,72,7.326430651643573
UA,MSY,Arrival,68.57142857142857,4.274227497764077
UA,MSY,Arrival,65.45454545454545,2.4410203501930794
UA,MSY,Arrival,62.60869565217392,4.993012862043398
UA,MSY,Arrival,60,4.0305488119991075
UA,MSY,Arrival,57.599999999999994,1.839680010381536
UA,MSY,Arrival,55.38461538461539,2.8244083176406303
UA,MSY,Arrival,53.333333333333336,5.174194054448976
UA,MSY,Arrival,51.42857142857143,4.706425155419147
UA,MSY,Arrival,49.6551724137931,1.4142443182184208
UA,MSY,Arrival,48,4.5874263582534525
UA,MSY,Arrival,46.45161290322581,2.8190197479395587
UA,MSY,Arrival,45,4.05229896237905
UA,MSY,Arrival,43.63636363636364,2.4455302442923044
UA,MSY,Arrival,42.35294117647059,1.827041495108777
UA,MSY,Arrival,41.14285714285714,0.7682378479082178
UA,MSY,Arrival,40,1.2964102192739182
UA,MSY,Arrival,38.91891891891892,0.6567673826400829
UA,MSY,Arrival,37.89473684210526,1.6701881511768892
UA,MSY,Arrival,36.92307692307692,1.005746256819358
UA,MSY,Arrival,36,0.9636141154299998
UA,MSY,Arrival,35.1219512195122,0.5439230454487346
UA,MSY,Arrival,34.285714285714285,0.5219660927324248
UA,MSY,Arrival,33.48837209302325,0.4482756990232592
UA,MSY,Arrival,32.72727272727273,0.3729997094460523
UA,MSY,Arrival,32,0.7632026242452432
UA,MSY,Arrival,31.30434782608696,0.5333866755387958
UA,MSY,Arrival,30.638297872340424,0.8469665084603221
UA,MSY,Arrival,30,0.36483344842881266
UA,MSY,Arrival,29.38775510204082,0.3454821463648961
UA,MSY,Arrival,28.799999999999997,0.09978717042298467
UA,MSY,Arrival,28.235294117647058,0.19072960042663628
UA,MSY,Arrival,27.692307692307693,0.1168892562245116
UA,MSY,Arrival,27.169811320754715,0.28155065783596495
UA,MSY,Arrival,26.666666666666668,0.28255020552055243
UA,MSY,Arrival,26.18181818181818,0.019899049762365128
UA,MSY,Arrival,25.714285714285715,0.15282657312353798
UA,MSY,Arrival,25.263157894736842,0.27300140105042464
UA,MSY,Arrival,24.82758620689655,0.10385080161313666
UA,MSY,Arrival,24.406779661016948,0.07489996614552233
UA,MSY,Arrival,24,0.19207642029206887
UA,MSY,Arrival,23.606557377049178,0.06912678791475081
UA,MSY,Arrival,23.225806451612904,0.08041422875993182
UA,MSY,Arrival,22.857142857142858,0.1384330148973657
UA,MSY,Arrival,22.5,0.025173367205253108
UA,MSY,Arrival,22.153846153846153,0.08590269430098271
UA,MSY,Arrival,21.81818181818182,0.15839218727681745
UA,MSY,Arrival,21.492537313432834,0.046861561274401727
UA,MSY,Arrival,21.176470588235293,0.03676664892441669
UA,MSY,Arrival,20.869565217391305,0.14189458088547924
UA,MSY,Arrival,20.57142857142857,0.05396617788222824
UA,MSY,Arrival,20.281690140845072,0.03244308351064043
UA,MTJ,Departure,1440,2.487906751615712
UA,MTJ,Departure,720,2.23227222195498
UA,MTJ,Departure,480,1.889845181768094
UA,MTJ,Departure,360,1.5348054245599017
UA,MTJ,Departure,288,1.2104328858867364
UA,MTJ,Departure,240,0.9341280558954053
UA,MTJ,Departure,205.71428571428572,0.7244402219713278
UA,MTJ,Departure,180,0.6110082322419834
UA,MTJ,Departure,160,0.609147324934883
UA,MTJ,Departure,144,0.6960155511871347
UA,MTJ,Departure,130.9090909090909,0.8363599910607012
UA,MTJ,Departure,120,1.0038434023314418
UA,MTJ,Departure,110.76923076923077,1.173192207272672
UA,MTJ,Departure,102.85714285714286,1.3109080742120167
UA,MTJ,Departure,96,1.380578314861377
UA,MTJ,Departure,90,1.3616540457275212
UA,MTJ,Departure,84.70588235294117,1.2666213141942706
UA,MTJ,Departure,80,1.1379673564611892
UA,MTJ,Departure,75.78947368421052,1.0158768102475244
UA,MTJ,Departure,72,0.9025896365344462
UA,MTJ,Departure,68.57142857142857,0.7786053195256881
UA,MTJ,Departure,65.45454545454545,0.6614648977280282
UA,MTJ,Departure,62.60869565217392,0.6209615947673659
UA,MTJ,Departure,60,0.6785214941839457
UA,MTJ,Departure,57.599999999999994,0.754664784930545
UA,MTJ,Departure,55.38461538461539,0.7793609167383223
UA,MTJ,Departure,53.333333333333336,0.7375692397762363
UA,MTJ,Departure,51.42857142857143,0.6475708816266916
UA,MTJ,Departure,49.6551724137931,0.5354962140298976
UA,MTJ,Departure,48,0.42176293709188284
UA,MTJ,Departure,46.45161290322581,0.31848194267653024
UA,MTJ,Departure,45,0.23137099975649658
UA,MTJ,Departure,43.63636363636364,0.15999976548604594
UA,MTJ,Departure,42.35294117647059,0.09588558200884012
UA,MTJ,Departure,41.14285714285714,0.04123512483992788
UA,MTJ,Departure,40,0.07906318608571275
UA,MTJ,Departure,38.91891891891892,0.13957467246653935
UA,MTJ,Departure,37.89473684210526,0.16519939153387872
UA,MTJ,Departure,36.92307692307692,0.14868862802434263
UA,MTJ,Departure,36,0.10800915298167602
UA,MTJ,Departure,35.1219512195122,0.0696349276547937
UA,MTJ,Departure,34.285714285714285,0.04849864261870493
UA,MTJ,Departure,33.48837209302325,0.03952513866352638
UA,MTJ,Departure,32.72727272727273,0.034407200337360305
UA,MTJ,Departure,32,0.03533283890366877
UA,MTJ,Departure,31.30434782608696,0.04224597139796455
UA,MTJ,Departure,30.638297872340424,0.04800102334528503
UA,MTJ,Departure,30,0.05059335237447995
UA,MTJ,Departure,29.38775510204082,0.05188189638936833
UA,MTJ,Departure,28.799999999999997,0.050666440545173635
UA,MTJ,Departure,28.235294117647058,0.045367312483992867
UA,MTJ,Departure,27.692307692307693,0.038466145464335175
UA,MTJ,Departure,27.169811320754715,0.03323858300953896
UA,MTJ,Departure,26.666666666666668,0.02941363138190012
UA,MTJ,Departure,26.18181818181818,0.025603177237032995
UA,MTJ,Departure,25.714285714285715,0.022211189383848494
UA,MTJ,Departure,25.263157894736842,0.020428596141933195
UA,MTJ,Departure,24.82758620689655,0.020201292435640023
UA,MTJ,Departure,24.406779661016948,0.020048061235989987
UA,MTJ,Departure,24,0.019187665347237957
UA,MTJ,Departure,23.606557377049178,0.017950222629215654
UA,MTJ,Departure,23.225806451612904,0.016457996656016768
UA,MTJ,Departure,22.857142857142858,0.014662086895003689
UA,MTJ,Departure,22.5,0.012945848334011686
UA,MTJ,Departure,22.153846153846153,0.011694139007899455
UA,MTJ,Departure,21.81818181818182,0.01114414877455134
UA,MTJ,Departure,21.492537313432834,0.01121081246980983
UA,MTJ,Departure,21.176470588235293,0.01123196974970056
UA,MTJ,Departure,20.869565217391305,0.011010139211949873
UA,MTJ,Departure,20.57142857142857,0.01091770476056606
UA,MTJ,Departure,20.281690140845072,0.010936816192695176
UA,MTJ,Arrival,1440,2.4980017390226412
UA,MTJ,Arrival,720,2.2646715928834245
UA,MTJ,Arrival,480,1.940406235117258
UA,MTJ,Arrival,360,1.5896201456983763
UA,MTJ,Arrival,288,1.2572406870214536
UA,MTJ,Arrival,240,0.9614900433777477
UA,MTJ,Arrival,205.71428571428572,0.709482810914654
UA,MTJ,Arrival,180,0.5144595346314261
UA,MTJ,Arrival,160,0.39749439992824437
UA,MTJ,Arrival,144,0.3800346576980158
UA,MTJ,Arrival,130.9090909090909,0.4623367377639225
UA,MTJ,Arrival,120,0.6058818757248542
UA,MTJ,Arrival,110.76923076923077,0.7584021044496958
UA,MTJ,Arrival,102.85714285714286,0.8794668561194121
UA,MTJ,Arrival,96,0.9545900182436748
UA,MTJ,Arrival,90,0.99739230598178
UA,MTJ,Arrival,84.70588235294117,1.0327816676997834
UA,MTJ,Arrival,80,1.069051117495637
UA,MTJ,Arrival,75.78947368421052,1.0876718415494897
UA,MTJ,Arrival,72,1.0621648852328134
UA,MTJ,Arrival,68.57142857142857,0.9820109828683354
UA,MTJ,Arrival,65.45454545454545,0.8618739511062216
UA,MTJ,Arrival,62.60869565217392,0.7349884731049332
UA,MTJ,Arrival,60,0.6344894012131743
UA,MTJ,Arrival,57.599999999999994,0.5708783931631647
UA,MTJ,Arrival,55.38461538461539,0.527874761993199
UA,MTJ,Arrival,53.333333333333336,0.4846408814629266
UA,MTJ,Arrival,51.42857142857143,0.4368211199650272
UA,MTJ,Arrival,49.6551724137931,0.4025667769501977
UA,MTJ,Arrival,48,0.4100969985687679
UA,MTJ,Arrival,46.45161290322581,0.46012394132829865
UA,MTJ,Arrival,45,0.5167968709300267
UA,MTJ,Arrival,43.63636363636364,0.5448207365326682
UA,MTJ,Arrival,42.35294117647059,0.5341539629435806
UA,MTJ,Arrival,41.14285714285714,0.5011099207988519
UA,MTJ,Arrival,40,0.4701263136679935
UA,MTJ,Arrival,38.91891891891892,0.4470702996221046
UA,MTJ,Arrival,37.89473684210526,0.4169621805500305
UA,MTJ,Arrival,36.92307692307692,0.3680110629927184
UA,MTJ,Arrival,36,0.3047179262646741
UA,MTJ,Arrival,35.1219512195122,0.2409999997785469
UA,MTJ,Arrival,34.285714285714285,0.18776435353970114
UA,MTJ,Arrival,33.48837209302325,0.14683176894318029
UA,MTJ,Arrival,32.72727272727273,0.11443055791633304
UA,MTJ,Arrival,32,0.08729198267457228
UA,MTJ,Arrival,31.30434782608696,0.06411294696556685
UA,MTJ,Arrival,30.638297872340424,0.044046154113099124
UA,MTJ,Arrival,30,0.026298156350890105
UA,MTJ,Arrival,29.38775510204082,0.010900522529328808
UA,MTJ,Arrival,28.799999999999997,0.0014073509567611821
UA,MTJ,Arrival,28.235294117647058,0.010334425545295137
UA,MTJ,Arrival,27.692307692307693,0.01674434669814423
UA,MTJ,Arrival,27.169811320754715,0.021950684608639283
UA,MTJ,Arrival,26.666666666666668,0.026330939816675544
UA,MTJ,Arrival,26.18181818181818,0.029027875549389237
UA,MTJ,Arrival,25.714285714285715,0.029020779774172247
UA,MTJ,Arrival,25.263157894736842,0.0262272955471516
UA,MTJ,Arrival,24.82758620689655,0.021760090913372696
UA,MTJ,Arrival,24.406779661016948,0.017384154989383352
UA,MTJ,Arrival,24,0.014583823898743587
UA,MTJ,Arrival,23.606557377049178,0.013663716921875006
UA,MTJ,Arrival,23.225806451612904,0.013880837947359942
UA,MTJ,Arrival,22.857142857142858,0.014445286276650019
UA,MTJ,Arrival,22.5,0.01474203494770686
UA,MTJ,Arrival,22.153846153846153,0.014251468085310316
UA,MTJ,Arrival,21.81818181818182,0.012877742714071473
UA,MTJ,Arrival,21.492537313432834,0.011223274806955898
UA,MTJ,Arrival,21.176470588235293,0.010287537271284834
UA,MTJ,Arrival,20.869565217391305,0.01046299949114003
UA,MTJ,Arrival,20.57142857142857,0.011107208634586294
UA,MTJ,Arrival,20.281690140845072,0.011553092574267829
UA,MYR,Departure,1440,4.142381994693265
UA,MYR,Departure,720,3.9153301077395346
UA,MYR,Departure,480,3.662166950798671
UA,MYR,Departure,360,3.4440304853255532
UA,MYR,Departure,288,3.2597242713533987
UA,MYR,Departure,240,3.1040973659523874
UA,MYR,Departure,205.71428571428572,2.9752149295682524
UA,MYR,Departure,180,2.8422307017179524
UA,MYR,Departure,160,2.674410413576452
UA,MYR,Departure,144,2.489991728963039
UA,MYR,Departure,130.9090909090909,2.326935450986503
UA,MYR,Departure,120,2.181601372401227
UA,MYR,Departure,110.76923076923077,2.0315339443952003
UA,MYR,Departure,102.85714285714286,1.8956952115291275
UA,MYR,Departure,96,1.8045553233362621
UA,MYR,Departure,90,1.730010069821134
UA,MYR,Departure,84.70588235294117,1.6195823467233414
UA,MYR,Departure,80,1.4761484371301485
UA,MYR,Departure,75.78947368421052,1.3440237460676316
UA,MYR,Departure,72,1.2305400815085594
UA,MYR,Departure,68.57142857142857,1.1035361699276756
UA,MYR,Departure,65.45454545454545,0.9684676108136839
UA,MYR,Departure,62.60869565217392,0.8795067951164859
UA,MYR,Departure,60,0.8517032021793479
UA,MYR,Departure,57.599999999999994,0.8349971538920664
UA,MYR,Departure,55.38461538461539,0.8018372472200485
UA,MYR,Departure,53.333333333333336,0.7719061693580395
UA,MYR,Departure,51.42857142857143,0.7587341316885157
UA,MYR,Departure,49.6551724137931,0.7513336655876502
UA,MYR,Departure,48,0.74419622767227
UA,MYR,Departure,46.45161290322581,0.7334508337158054
UA,MYR,Departure,45,0.6954405171521947
UA,MYR,Departure,43.63636363636364,0.6092642536337977
UA,MYR,Departure,42.35294117647059,0.49293742180973
UA,MYR,Departure,41.14285714285714,0.39947727126072957
UA,MYR,Departure,40,0.3602918470204413
UA,MYR,Departure,38.91891891891892,0.3459576651293598
UA,MYR,Departure,37.89473684210526,0.32152625131435836
UA,MYR,Departure,36.92307692307692,0.28147293003409896
UA,MYR,Departure,36,0.24205507963125017
UA,MYR,Departure,35.1219512195122,0.2269506806561454
UA,MYR,Departure,34.285714285714285,0.2306396953973478
UA,MYR,Departure,33.48837209302325,0.22183450804609983
UA,MYR,Departure,32.72727272727273,0.18730497202854615
UA,MYR,Departure,32,0.13865083206435835
UA,MYR,Departure,31.30434782608696,0.09505051596053513
UA,MYR,Departure,30.638297872340424,0.0666594948682263
UA,MYR,Departure,30,0.04939423691625409
UA,MYR,Departure,29.38775510204082,0.03525988055545993
UA,MYR,Departure,28.799999999999997,0.024295211250894098
UA,MYR,Departure,28.235294117647058,0.02415909252703388
UA,MYR,Departure,27.692307692307693,0.030100119596221275
UA,MYR,Departure,27.169811320754715,0.032365669169382855
UA,MYR,Departure,26.666666666666668,0.029223361919261323
UA,MYR,Departure,26.18181818181818,0.02280312434347609
UA,MYR,Departure,25.714285714285715,0.015950984246902226
UA,MYR,Departure,25.263157894736842,0.01094103859480672
UA,MYR,Departure,24.82758620689655,0.008769183781114957
UA,MYR,Departure,24.406779661016948,0.008521235795157636
UA,MYR,Departure,24,0.00849175800616856
UA,MYR,Departure,23.606557377049178,0.00769661383655511
UA,MYR,Departure,23.225806451612904,0.006339478802355169
UA,MYR,Departure,22.857142857142858,0.005674747052136635
UA,MYR,Departure,22.5,0.0062720762305692145
UA,MYR,Departure,22.153846153846153,0.006915045916024341
UA,MYR,Departure,21.81818181818182,0.00671351475688545
UA,MYR,Departure,21.492537313432834,0.0061530171577228185
UA,MYR,Departure,21.176470588235293,0.006385785108787577
UA,MYR,Departure,20.869565217391305,0.007027709254362857
UA,MYR,Departure,20.57142857142857,0.006835757784155557
UA,MYR,Departure,20.281690140845072,0.005717172171087349
UA,MYR,Arrival,1440,4.181823039315792
UA,MYR,Arrival,720,4.01538386419249
UA,MYR,Arrival,480,3.8073821482231804
UA,MYR,Arrival,360,3.5656072674457198
UA,MYR,Arrival,288,3.292893041044814
UA,MYR,Arrival,240,3.0368857767672726
UA,MYR,Arrival,205.71428571428572,2.824816303243799
UA,MYR,Arrival,180,2.6150439317615235
UA,MYR,Arrival,160,2.383575575274343
UA,MYR,Arrival,144,2.176484217569193
UA,MYR,Arrival,130.9090909090909,2.0215662704168293
UA,MYR,Arrival,120,1.880174151295038
UA,MYR,Arrival,110.76923076923077,1.7343707927955048
UA,MYR,Arrival,102.85714285714286,1.6103592760820389
UA,MYR,Arrival,96,1.4949083771981504
UA,MYR,Arrival,90,1.3437631775558145
UA,MYR,Arrival,84.70588235294117,1.1759245507919995
UA,MYR,Arrival,80,1.0581106356425982
UA,MYR,Arrival,75.78947368421052,0.9937738314198707
UA,MYR,Arrival,72,0.9390395577854245
UA,MYR,Arrival,68.57142857142857,0.8974953845887558
UA,MYR,Arrival,65.45454545454545,0.8778628863060516
UA,MYR,Arrival,62.60869565217392,0.8367397777110921
UA,MYR,Arrival,60,0.7493613893436594
UA,MYR,Arrival,57.599999999999994,0.6583637403328702
UA,MYR,Arrival,55.38461538461539,0.6028977340675673
UA,MYR,Arrival,53.333333333333336,0.5598916435808955
UA,MYR,Arrival,51.42857142857143,0.52263941351558
UA,MYR,Arrival,49.6551724137931,0.525025920881439
UA,MYR,Arrival,48,0.5482918721488309
UA,MYR,Arrival,46.45161290322581,0.547371602425618
UA,MYR,Arrival,45,0.531755070172248
UA,MYR,Arrival,43.63636363636364,0.5248260241761538
UA,MYR,Arrival,42.35294117647059,0.5137401709028456
UA,MYR,Arrival,41.14285714285714,0.49375473712367285
UA,MYR,Arrival,40,0.48097957965141347
UA,MYR,Arrival,38.91891891891892,0.469905459278069
UA,MYR,Arrival,37.89473684210526,0.44410663757864777
UA,MYR,Arrival,36.92307692307692,0.40027200449855616
UA,MYR,Arrival,36,0.34316064911448685
UA,MYR,Arrival,35.1219512195122,0.28742603596991034
UA,MYR,Arrival,34.285714285714285,0.24667273149814614
UA,MYR,Arrival,33.48837209302325,0.21512801450636745
UA,MYR,Arrival,32.72727272727273,0.18489738022856966
UA,MYR,Arrival,32,0.15963192251591296
UA,MYR,Arrival,31.30434782608696,0.14055774177579042
UA,MYR,Arrival,30.638297872340424,0.12107438548381756
UA,MYR,Arrival,30,0.09812043751323897
UA,MYR,Arrival,29.38775510204082,0.07707090713623935
UA,MYR,Arrival,28.799999999999997,0.06376177868547935
UA,MYR,Arrival,28.235294117647058,0.055413106833075036
UA,MYR,Arrival,27.692307692307693,0.04732154064178976
UA,MYR,Arrival,27.169811320754715,0.04025998922619399
UA,MYR,Arrival,26.666666666666668,0.03580188038728864
UA,MYR,Arrival,26.18181818181818,0.032679539185414566
UA,MYR,Arrival,25.714285714285715,0.029079795773827053
UA,MYR,Arrival,25.263157894736842,0.02458146797856591
UA,MYR,Arrival,24.82758620689655,0.020448215007228574
UA,MYR,Arrival,24.406779661016948,0.018394422499786844
UA,MYR,Arrival,24,0.017898026986956257
UA,MYR,Arrival,23.606557377049178,0.017346163015586995
UA,MYR,Arrival,23.225806451612904,0.01670610075657798
UA,MYR,Arrival,22.857142857142858,0.0166996607702517
UA,MYR,Arrival,22.5,0.01725811003640762
UA,MYR,Arrival,22.153846153846153,0.017464565782518426
UA,MYR,Arrival,21.81818181818182,0.016554594903951208
UA,MYR,Arrival,21.492537313432834,0.015076717705467948
UA,MYR,Arrival,21.176470588235293,0.014653069223871532
UA,MYR,Arrival,20.869565217391305,0.015354206834165753
UA,MYR,Arrival,20.57142857142857,0.015750087881660525
UA,MYR,Arrival,20.281690140845072,0.015499956601690576
UA,OAJ,Departure,1440,0
UA,OAJ,Departure,720,0
UA,OAJ,Departure,480,0
UA,OAJ,Departure,360,0
UA,OAJ,Departure,288,0
UA,OAJ,Departure,240,0
UA,OAJ,Departure,205.71428571428572,0
UA,OAJ,Departure,180,0
UA,OAJ,Departure,160,0
UA,OAJ,Departure,144,0
UA,OAJ,Departure,130.9090909090909,0
UA,OAJ,Departure,120,0
UA,OAJ,Departure,110.76923076923077,0
UA,OAJ,Departure,102.85714285714286,0
UA,OAJ,Departure,96,0
UA,OAJ,Departure,90,0
UA,OAJ,Departure,84.70588235294117,0
UA,OAJ,Departure,80,0
UA,OAJ,Departure,75.78947368421052,0
UA,OAJ,Departure,72,0
UA,OAJ,Departure,68.57142857142857,0
UA,OAJ,Departure,65.45454545454545,0
UA,OAJ,Departure,62.60869565217392,0
UA,OAJ,Departure,60,0
UA,OAJ,Departure,57.599999999999994,0
UA,OAJ,Departure,55.38461538461539,0
UA,OAJ,Departure,53.333333333333336,0
UA,OAJ,Departure,51.42857142857143,0
UA,OAJ,Departure,49.6551724137931,0
UA,OAJ,Departure,48,0
UA,OAJ,Departure,46.45161290322581,0
UA,OAJ,Departure,45,0
UA,OAJ,Departure,43.63636363636364,0
UA,OAJ,Departure,42.35294117647059,0
UA,OAJ,Departure,41.14285714285714,0
UA,OAJ,Departure,40,0
UA,OAJ,Departure,38.91891891891892,0
UA,OAJ,Departure,37.89473684210526,0
UA,OAJ,Departure,36.92307692307692,0
UA,OAJ,Departure,36,0
UA,OAJ,Departure,35.1219512195122,0
UA,OAJ,Departure,34.285714285714285,0
UA,OAJ,Departure,33.48837209302325,0
UA,OAJ,Departure,32.72727272727273,0
UA,OAJ,Departure,32,0
UA,OAJ,Departure,31.30434782608696,0
UA,OAJ,Departure,30.638297872340424,0
UA,OAJ,Departure,30,0
UA,OAJ,Departure,29.38775510204082,0
UA,OAJ,Departure,28.799999999999997,0
UA,OAJ,Departure,28.235294117647058,0
UA,OAJ,Departure,27.692307692307693,0
UA,OAJ,Departure,27.169811320754715,0
UA,OAJ,Departure,26.666666666666668,0
UA,OAJ,Departure,26.18181818181818,0
UA,OAJ,Departure,25.714285714285715,0
UA,OAJ,Departure,25.263157894736842,0
UA,OAJ,Departure,24.82758620689655,0
UA,OAJ,Departure,24.406779661016948,0
UA,OAJ,Departure,24,0
UA,OAJ,Departure,23.606557377049178,0
UA,OAJ,Departure,23.225806451612904,0
UA,OAJ,Departure,22.857142857142858,0
UA,OAJ,Departure,22.5,0
UA,OAJ,Departure,22.153846153846153,0
UA,OAJ,Departure,21.81818181818182,0
UA,OAJ,Departure,21.492537313432834,0
UA,OAJ,Departure,21.176470588235293,0
UA,OAJ,Departure,20.869565217391305,0
UA,OAJ,Departure,20.57142857142857,0
UA,OAJ,Departure,20.281690140845072,0
UA,OAJ,Arrival,1440,0
UA,OAJ,Arrival,720,0
UA,OAJ,Arrival,480,0
UA,OAJ,Arrival,360,0
UA,OAJ,Arrival,288,0
UA,OAJ,Arrival,240,0
UA,OAJ,Arrival,205.71428571428572,0
UA,OAJ,Arrival,180,0
UA,OAJ,Arrival,160,0
UA,OAJ,Arrival,144,0
UA,OAJ,Arrival,130.9090909090909,0
UA,OAJ,Arrival,120,0
UA,OAJ,Arrival,110.76923076923077,0
UA,OAJ,Arrival,102.85714285714286,0
UA,OAJ,Arrival,96,0
UA,OAJ,Arrival,90,0
UA,OAJ,Arrival,84.70588235294117,0
UA,OAJ,Arrival,80,0
UA,OAJ,Arrival,75.78947368421052,0
UA,OAJ,Arrival,72,0
UA,OAJ,Arrival,68.57142857142857,0
UA,OAJ,Arrival,65.45454545454545,0
UA,OAJ,Arrival,62.60869565217392,0
UA,OAJ,Arrival,60,0
UA,OAJ,Arrival,57.599999999999994,0
UA,OAJ,Arrival,55.38461538461539,0
UA,OAJ,Arrival,53.333333333333336,0
UA,OAJ,Arrival,51.42857142857143,0
UA,OAJ,Arrival,49.6551724137931,0
UA,OAJ,Arrival,48,0
UA,OAJ,Arrival,46.45161290322581,0
UA,OAJ,Arrival,45,0
UA,OAJ,Arrival,43.63636363636364,0
UA,OAJ,Arrival,42.35294117647059,0
UA,OAJ,Arrival,41.14285714285714,0
UA,OAJ,Arrival,40,0
UA,OAJ,Arrival,38.91891891891892,0
UA,OAJ,Arrival,37.89473684210526,0
UA,OAJ,Arrival,36.92307692307692,0
UA,OAJ,Arrival,36,0
UA,OAJ,Arrival,35.1219512195122,0
UA,OAJ,Arrival,34.285714285714285,0
UA,OAJ,Arrival,33.48837209302325,0
UA,OAJ,Arrival,32.72727272727273,0
UA,OAJ,Arrival,32,0
UA,OAJ,Arrival,31.30434782608696,0
UA,OAJ,Arrival,30.638297872340424,0
UA,OAJ,Arrival,30,0
UA,OAJ,Arrival,29.38775510204082,0
UA,OAJ,Arrival,28.799999999999997,0
UA,OAJ,Arrival,28.235294117647058,0
UA,OAJ,Arrival,27.692307692307693,0
UA,OAJ,Arrival,27.169811320754715,0
UA,OAJ,Arrival,26.666666666666668,0
UA,OAJ,Arrival,26.18181818181818,0
UA,OAJ,Arrival,25.714285714285715,0
UA,OAJ,Arrival,25.263157894736842,0
UA,OAJ,Arrival,24.82758620689655,0
UA,OAJ,Arrival,24.406779661016948,0
UA,OAJ,Arrival,24,0
UA,OAJ,Arrival,23.606557377049178,0
UA,OAJ,Arrival,23.225806451612904,0
UA,OAJ,Arrival,22.857142857142858,0
UA,OAJ,Arrival,22.5,0
UA,OAJ,Arrival,22.153846153846153,0
UA,OAJ,Arrival,21.81818181818182,0
UA,OAJ,Arrival,21.492537313432834,0
UA,OAJ,Arrival,21.176470588235293,0
UA,OAJ,Arrival,20.869565217391305,0
UA,OAJ,Arrival,20.57142857142857,0
UA,OAJ,Arrival,20.281690140845072,0
UA,OAK,Departure,1440,0
UA,OAK,Departure,720,0
UA,OAK,Departure,480,0
UA,OAK,Departure,360,0
UA,OAK,Departure,288,0
UA,OAK,Departure,240,0
UA,OAK,Departure,205.71428571428572,0
UA,OAK,Departure,180,0
UA,OAK,Departure,160,0
UA,OAK,Departure,144,0
UA,OAK,Departure,130.9090909090909,0
UA,OAK,Departure,120,0
UA,OAK,Departure,110.76923076923077,0
UA,OAK,Departure,102.85714285714286,0
UA,OAK,Departure,96,0
UA,OAK,Departure,90,0
UA,OAK,Departure,84.70588235294117,0
UA,OAK,Departure,80,0
UA,OAK,Departure,75.78947368421052,0
UA,OAK,Departure,72,0
UA,OAK,Departure,68.57142857142857,0
UA,OAK,Departure,65.45454545454545,0
UA,OAK,Departure,62.60869565217392,0
UA,OAK,Departure,60,0
UA,OAK,Departure,57.599999999999994,0
UA,OAK,Departure,55.38461538461539,0
UA,OAK,Departure,53.333333333333336,0
UA,OAK,Departure,51.42857142857143,0
UA,OAK,Departure,49.6551724137931,0
UA,OAK,Departure,48,0
UA,OAK,Departure,46.45161290322581,0
UA,OAK,Departure,45,0
UA,OAK,Departure,43.63636363636364,0
UA,OAK,Departure,42.35294117647059,0
UA,OAK,Departure,41.14285714285714,0
UA,OAK,Departure,40,0
UA,OAK,Departure,38.91891891891892,0
UA,OAK,Departure,37.89473684210526,0
UA,OAK,Departure,36.92307692307692,0
UA,OAK,Departure,36,0
