airline,airport,type,block,n,airline_airport
AA,BOS,arr,1970-01-01T19:51:00Z,-784,AA/ BOS
AA,BOS,arr,1970-01-01T20:01:00Z,-775,AA/ BOS
AA,BOS,arr,1970-01-01T20:11:00Z,-847,AA/ BOS
AA,BOS,arr,1970-01-01T20:21:00Z,-883,AA/ BOS
AA,BOS,arr,1970-01-01T20:31:00Z,-1061,AA/ BOS
AA,BOS,arr,1970-01-01T20:41:00Z,-1156,AA/ BOS
AA,BOS,arr,1970-01-01T20:51:00Z,-1045,AA/ BOS
AA,BOS,arr,1970-01-01T21:01:00Z,-901,AA/ BOS
AA,BOS,arr,1970-01-01T21:11:00Z,-929,AA/ BOS
AA,BOS,arr,1970-01-01T21:21:00Z,-860,AA/ BOS
AA,BOS,arr,1970-01-01T21:31:00Z,-799,AA/ BOS
AA,BOS,arr,1970-01-01T21:41:00Z,-733,AA/ BOS
AA,BOS,arr,1970-01-01T21:51:00Z,-808,AA/ BOS
AA,BOS,arr,1970-01-01T22:01:00Z,-950,AA/ BOS
AA,BOS,arr,1970-01-01T22:11:00Z,-1127,AA/ BOS
AA,BOS,arr,1970-01-01T22:21:00Z,-1030,AA/ BOS
AA,BOS,arr,1970-01-01T22:31:00Z,-1042,AA/ BOS
AA,BOS,arr,1970-01-01T22:41:00Z,-1069,AA/ BOS
AA,BOS,arr,1970-01-01T22:51:00Z,-901,AA/ BOS
AA,BOS,arr,1970-01-01T23:01:00Z,-948,AA/ BOS
AA,BOS,arr,1970-01-01T23:11:00Z,-1146,AA/ BOS
AA,BOS,arr,1970-01-01T23:21:00Z,-1087,AA/ BOS
AA,BOS,arr,1970-01-01T23:31:00Z,-1004,AA/ BOS
AA,BOS,arr,1970-01-01T23:41:00Z,-939,AA/ BOS
AA,BOS,arr,1970-01-01T23:51:00Z,-853,AA/ BOS
AA,BOS,dep,1970-01-01T00:01:00Z,6,AA/ BOS
AA,BOS,dep,1970-01-01T00:11:00Z,4,AA/ BOS
AA,BOS,dep,1970-01-01T00:21:00Z,4,AA/ BOS
AA,BOS,dep,1970-01-01T00:31:00Z,4,AA/ BOS
AA,BOS,dep,1970-01-01T00:41:00Z,3,AA/ BOS
AA,BOS,dep,1970-01-01T00:51:00Z,4,AA/ BOS
AA,BOS,dep,1970-01-01T01:01:00Z,1,AA/ BOS
AA,BOS,dep,1970-01-01T01:11:00Z,1,AA/ BOS
AA,BOS,dep,1970-01-01T01:21:00Z,2,AA/ BOS
AA,BOS,dep,1970-01-01T01:31:00Z,2,AA/ BOS
AA,BOS,dep,1970-01-01T02:11:00Z,1,AA/ BOS
AA,BOS,dep,1970-01-01T04:41:00Z,43,AA/ BOS
AA,BOS,dep,1970-01-01T04:51:00Z,1227,AA/ BOS
AA,BOS,dep,1970-01-01T05:01:00Z,346,AA/ BOS
AA,BOS,dep,1970-01-01T05:11:00Z,517,AA/ BOS
AA,BOS,dep,1970-01-01T05:21:00Z,1057,AA/ BOS
AA,BOS,dep,1970-01-01T05:31:00Z,838,AA/ BOS
AA,BOS,dep,1970-01-01T05:41:00Z,1092,AA/ BOS
AA,BOS,dep,1970-01-01T05:51:00Z,4518,AA/ BOS
AA,BOS,dep,1970-01-01T06:01:00Z,1433,AA/ BOS
AA,BOS,dep,1970-01-01T06:11:00Z,1025,AA/ BOS
AA,BOS,dep,1970-01-01T06:21:00Z,1470,AA/ BOS
AA,BOS,dep,1970-01-01T06:31:00Z,848,AA/ BOS
AA,BOS,dep,1970-01-01T06:41:00Z,733,AA/ BOS
AA,BOS,dep,1970-01-01T06:51:00Z,2387,AA/ BOS
AA,BOS,dep,1970-01-01T07:01:00Z,1196,AA/ BOS
AA,BOS,dep,1970-01-01T07:11:00Z,944,AA/ BOS
AA,BOS,dep,1970-01-01T07:21:00Z,1551,AA/ BOS
AA,BOS,dep,1970-01-01T07:31:00Z,823,AA/ BOS
AA,BOS,dep,1970-01-01T07:41:00Z,707,AA/ BOS
AA,BOS,dep,1970-01-01T07:51:00Z,2636,AA/ BOS
AA,BOS,dep,1970-01-01T08:01:00Z,987,AA/ BOS
AA,BOS,dep,1970-01-01T08:11:00Z,575,AA/ BOS
AA,BOS,dep,1970-01-01T08:21:00Z,936,AA/ BOS
AA,BOS,dep,1970-01-01T08:31:00Z,602,AA/ BOS
AA,BOS,dep,1970-01-01T08:41:00Z,541,AA/ BOS
AA,BOS,dep,1970-01-01T08:51:00Z,1497,AA/ BOS
AA,BOS,dep,1970-01-01T09:01:00Z,520,AA/ BOS
AA,BOS,dep,1970-01-01T09:11:00Z,846,AA/ BOS
AA,BOS,dep,1970-01-01T09:21:00Z,1188,AA/ BOS
AA,BOS,dep,1970-01-01T09:31:00Z,620,AA/ BOS
AA,BOS,dep,1970-01-01T09:41:00Z,452,AA/ BOS
AA,BOS,dep,1970-01-01T09:51:00Z,1624,AA/ BOS
AA,BOS,dep,1970-01-01T10:01:00Z,635,AA/ BOS
AA,BOS,dep,1970-01-01T10:11:00Z,574,AA/ BOS
AA,BOS,dep,1970-01-01T10:21:00Z,806,AA/ BOS
AA,BOS,dep,1970-01-01T10:31:00Z,333,AA/ BOS
AA,BOS,dep,1970-01-01T10:41:00Z,380,AA/ BOS
AA,BOS,dep,1970-01-01T10:51:00Z,1445,AA/ BOS
AA,BOS,dep,1970-01-01T11:01:00Z,945,AA/ BOS
AA,BOS,dep,1970-01-01T11:11:00Z,624,AA/ BOS
AA,BOS,dep,1970-01-01T11:21:00Z,563,AA/ BOS
AA,BOS,dep,1970-01-01T11:31:00Z,317,AA/ BOS
AA,BOS,dep,1970-01-01T11:41:00Z,396,AA/ BOS
AA,BOS,dep,1970-01-01T11:51:00Z,1322,AA/ BOS
AA,BOS,dep,1970-01-01T12:01:00Z,683,AA/ BOS
AA,BOS,dep,1970-01-01T12:11:00Z,685,AA/ BOS
AA,BOS,dep,1970-01-01T12:21:00Z,1158,AA/ BOS
AA,BOS,dep,1970-01-01T12:31:00Z,892,AA/ BOS
AA,BOS,dep,1970-01-01T12:41:00Z,1330,AA/ BOS
AA,BOS,dep,1970-01-01T12:51:00Z,2000,AA/ BOS
AA,BOS,dep,1970-01-01T13:01:00Z,842,AA/ BOS
AA,BOS,dep,1970-01-01T13:11:00Z,759,AA/ BOS
AA,BOS,dep,1970-01-01T13:21:00Z,771,AA/ BOS
AA,BOS,dep,1970-01-01T13:31:00Z,265,AA/ BOS
AA,BOS,dep,1970-01-01T13:41:00Z,355,AA/ BOS
AA,BOS,dep,1970-01-01T13:51:00Z,1145,AA/ BOS
AA,BOS,dep,1970-01-01T14:01:00Z,381,AA/ BOS
AA,BOS,dep,1970-01-01T14:11:00Z,556,AA/ BOS
AA,BOS,dep,1970-01-01T14:21:00Z,1377,AA/ BOS
AA,BOS,dep,1970-01-01T14:31:00Z,897,AA/ BOS
AA,BOS,dep,1970-01-01T14:41:00Z,880,AA/ BOS
AA,BOS,dep,1970-01-01T14:51:00Z,1136,AA/ BOS
AA,BOS,dep,1970-01-01T15:01:00Z,512,AA/ BOS
AA,BOS,dep,1970-01-01T15:11:00Z,477,AA/ BOS
AA,BOS,dep,1970-01-01T15:21:00Z,785,AA/ BOS
AA,BOS,dep,1970-01-01T15:31:00Z,321,AA/ BOS
AA,BOS,dep,1970-01-01T15:41:00Z,408,AA/ BOS
AA,BOS,dep,1970-01-01T15:51:00Z,1356,AA/ BOS
AA,BOS,dep,1970-01-01T16:01:00Z,1013,AA/ BOS
AA,BOS,dep,1970-01-01T16:11:00Z,859,AA/ BOS
AA,BOS,dep,1970-01-01T16:21:00Z,1357,AA/ BOS
AA,BOS,dep,1970-01-01T16:31:00Z,1080,AA/ BOS
AA,BOS,dep,1970-01-01T16:41:00Z,776,AA/ BOS
AA,BOS,dep,1970-01-01T16:51:00Z,1084,AA/ BOS
AA,BOS,dep,1970-01-01T17:01:00Z,490,AA/ BOS
AA,BOS,dep,1970-01-01T17:11:00Z,664,AA/ BOS
AA,BOS,dep,1970-01-01T17:21:00Z,1120,AA/ BOS
AA,BOS,dep,1970-01-01T17:31:00Z,676,AA/ BOS
AA,BOS,dep,1970-01-01T17:41:00Z,819,AA/ BOS
AA,BOS,dep,1970-01-01T17:51:00Z,1837,AA/ BOS
AA,BOS,dep,1970-01-01T18:01:00Z,1091,AA/ BOS
AA,BOS,dep,1970-01-01T18:11:00Z,986,AA/ BOS
AA,BOS,dep,1970-01-01T18:21:00Z,736,AA/ BOS
AA,BOS,dep,1970-01-01T18:31:00Z,522,AA/ BOS
AA,BOS,dep,1970-01-01T18:41:00Z,501,AA/ BOS
AA,BOS,dep,1970-01-01T18:51:00Z,1077,AA/ BOS
AA,BOS,dep,1970-01-01T19:01:00Z,659,AA/ BOS
AA,BOS,dep,1970-01-01T19:11:00Z,479,AA/ BOS
AA,BOS,dep,1970-01-01T19:21:00Z,687,AA/ BOS
AA,BOS,dep,1970-01-01T19:31:00Z,519,AA/ BOS
AA,BOS,dep,1970-01-01T19:41:00Z,398,AA/ BOS
AA,BOS,dep,1970-01-01T19:51:00Z,587,AA/ BOS
AA,BOS,dep,1970-01-01T20:01:00Z,437,AA/ BOS
AA,BOS,dep,1970-01-01T20:11:00Z,439,AA/ BOS
AA,BOS,dep,1970-01-01T20:21:00Z,327,AA/ BOS
AA,BOS,dep,1970-01-01T20:31:00Z,239,AA/ BOS
AA,BOS,dep,1970-01-01T20:41:00Z,210,AA/ BOS
AA,BOS,dep,1970-01-01T20:51:00Z,361,AA/ BOS
AA,BOS,dep,1970-01-01T21:01:00Z,148,AA/ BOS
AA,BOS,dep,1970-01-01T21:11:00Z,128,AA/ BOS
AA,BOS,dep,1970-01-01T21:21:00Z,116,AA/ BOS
AA,BOS,dep,1970-01-01T21:31:00Z,91,AA/ BOS
AA,BOS,dep,1970-01-01T21:41:00Z,59,AA/ BOS
AA,BOS,dep,1970-01-01T21:51:00Z,58,AA/ BOS
AA,BOS,dep,1970-01-01T22:01:00Z,56,AA/ BOS
AA,BOS,dep,1970-01-01T22:11:00Z,50,AA/ BOS
AA,BOS,dep,1970-01-01T22:21:00Z,32,AA/ BOS
AA,BOS,dep,1970-01-01T22:31:00Z,33,AA/ BOS
AA,BOS,dep,1970-01-01T22:41:00Z,42,AA/ BOS
AA,BOS,dep,1970-01-01T22:51:00Z,27,AA/ BOS
AA,BOS,dep,1970-01-01T23:01:00Z,27,AA/ BOS
AA,BOS,dep,1970-01-01T23:11:00Z,19,AA/ BOS
AA,BOS,dep,1970-01-01T23:21:00Z,13,AA/ BOS
AA,BOS,dep,1970-01-01T23:31:00Z,9,AA/ BOS
AA,BOS,dep,1970-01-01T23:41:00Z,4,AA/ BOS
AA,BOS,dep,1970-01-01T23:51:00Z,5,AA/ BOS
AA,CLT,arr,1970-01-01T00:01:00Z,-598,AA/ CLT
AA,CLT,arr,1970-01-01T00:11:00Z,-502,AA/ CLT
AA,CLT,arr,1970-01-01T00:21:00Z,-382,AA/ CLT
AA,CLT,arr,1970-01-01T00:31:00Z,-374,AA/ CLT
AA,CLT,arr,1970-01-01T00:41:00Z,-337,AA/ CLT
AA,CLT,arr,1970-01-01T00:51:00Z,-297,AA/ CLT
AA,CLT,arr,1970-01-01T01:01:00Z,-212,AA/ CLT
AA,CLT,arr,1970-01-01T01:11:00Z,-160,AA/ CLT
AA,CLT,arr,1970-01-01T01:21:00Z,-129,AA/ CLT
AA,CLT,arr,1970-01-01T01:31:00Z,-145,AA/ CLT
AA,CLT,arr,1970-01-01T01:41:00Z,-92,AA/ CLT
AA,CLT,arr,1970-01-01T01:51:00Z,-69,AA/ CLT
AA,CLT,arr,1970-01-01T02:01:00Z,-75,AA/ CLT
AA,CLT,arr,1970-01-01T02:11:00Z,-52,AA/ CLT
AA,CLT,arr,1970-01-01T02:21:00Z,-44,AA/ CLT
AA,CLT,arr,1970-01-01T02:31:00Z,-33,AA/ CLT
AA,CLT,arr,1970-01-01T02:41:00Z,-31,AA/ CLT
AA,CLT,arr,1970-01-01T02:51:00Z,-26,AA/ CLT
AA,CLT,arr,1970-01-01T03:01:00Z,-33,AA/ CLT
AA,CLT,arr,1970-01-01T03:11:00Z,-12,AA/ CLT
AA,CLT,arr,1970-01-01T03:21:00Z,-19,AA/ CLT
AA,CLT,arr,1970-01-01T03:31:00Z,-20,AA/ CLT
AA,CLT,arr,1970-01-01T03:41:00Z,-10,AA/ CLT
AA,CLT,arr,1970-01-01T03:51:00Z,-12,AA/ CLT
AA,CLT,arr,1970-01-01T04:01:00Z,-22,AA/ CLT
AA,CLT,arr,1970-01-01T04:11:00Z,-63,AA/ CLT
AA,CLT,arr,1970-01-01T04:21:00Z,-122,AA/ CLT
AA,CLT,arr,1970-01-01T04:31:00Z,-227,AA/ CLT
AA,CLT,arr,1970-01-01T04:41:00Z,-291,AA/ CLT
AA,CLT,arr,1970-01-01T04:51:00Z,-316,AA/ CLT
AA,CLT,arr,1970-01-01T05:01:00Z,-325,AA/ CLT
AA,CLT,arr,1970-01-01T05:11:00Z,-478,AA/ CLT
AA,CLT,arr,1970-01-01T05:21:00Z,-944,AA/ CLT
AA,CLT,arr,1970-01-01T05:31:00Z,-1779,AA/ CLT
AA,CLT,arr,1970-01-01T05:41:00Z,-2653,AA/ CLT
AA,CLT,arr,1970-01-01T05:51:00Z,-2841,AA/ CLT
AA,CLT,arr,1970-01-01T06:01:00Z,-3210,AA/ CLT
AA,CLT,arr,1970-01-01T06:11:00Z,-3639,AA/ CLT
AA,CLT,arr,1970-01-01T06:21:00Z,-3762,AA/ CLT
AA,CLT,arr,1970-01-01T06:31:00Z,-2927,AA/ CLT
AA,CLT,arr,1970-01-01T06:41:00Z,-2066,AA/ CLT
AA,CLT,arr,1970-01-01T06:51:00Z,-1327,AA/ CLT
AA,CLT,arr,1970-01-01T07:01:00Z,-1168,AA/ CLT
AA,CLT,arr,1970-01-01T07:11:00Z,-1454,AA/ CLT
AA,CLT,arr,1970-01-01T07:21:00Z,-2976,AA/ CLT
AA,CLT,arr,1970-01-01T07:31:00Z,-5878,AA/ CLT
AA,CLT,arr,1970-01-01T07:41:00Z,-8479,AA/ CLT
AA,CLT,arr,1970-01-01T07:51:00Z,-9680,AA/ CLT
AA,CLT,arr,1970-01-01T08:01:00Z,-9843,AA/ CLT
AA,CLT,arr,1970-01-01T08:11:00Z,-9435,AA/ CLT
AA,CLT,arr,1970-01-01T08:21:00Z,-7024,AA/ CLT
AA,CLT,arr,1970-01-01T08:31:00Z,-4063,AA/ CLT
AA,CLT,arr,1970-01-01T08:41:00Z,-2294,AA/ CLT
AA,CLT,arr,1970-01-01T08:51:00Z,-1402,AA/ CLT
AA,CLT,arr,1970-01-01T09:01:00Z,-1783,AA/ CLT
AA,CLT,arr,1970-01-01T09:11:00Z,-2034,AA/ CLT
AA,CLT,arr,1970-01-01T09:21:00Z,-3101,AA/ CLT
AA,CLT,arr,1970-01-01T09:31:00Z,-5477,AA/ CLT
AA,CLT,arr,1970-01-01T09:41:00Z,-8190,AA/ CLT
AA,CLT,arr,1970-01-01T09:51:00Z,-9810,AA/ CLT
AA,CLT,arr,1970-01-01T10:01:00Z,-9613,AA/ CLT
AA,CLT,arr,1970-01-01T10:11:00Z,-8709,AA/ CLT
AA,CLT,arr,1970-01-01T10:21:00Z,-7439,AA/ CLT
AA,CLT,arr,1970-01-01T10:31:00Z,-4609,AA/ CLT
AA,CLT,arr,1970-01-01T10:41:00Z,-2288,AA/ CLT
AA,CLT,arr,1970-01-01T10:51:00Z,-1545,AA/ CLT
AA,CLT,arr,1970-01-01T11:01:00Z,-1413,AA/ CLT
AA,CLT,arr,1970-01-01T11:11:00Z,-1723,AA/ CLT
AA,CLT,arr,1970-01-01T11:21:00Z,-2540,AA/ CLT
AA,CLT,arr,1970-01-01T11:31:00Z,-4388,AA/ CLT
AA,CLT,arr,1970-01-01T11:41:00Z,-6557,AA/ CLT
AA,CLT,arr,1970-01-01T11:51:00Z,-7969,AA/ CLT
AA,CLT,arr,1970-01-01T12:01:00Z,-8025,AA/ CLT
AA,CLT,arr,1970-01-01T12:11:00Z,-6539,AA/ CLT
AA,CLT,arr,1970-01-01T12:21:00Z,-4052,AA/ CLT
AA,CLT,arr,1970-01-01T12:31:00Z,-2090,AA/ CLT
AA,CLT,arr,1970-01-01T12:41:00Z,-1604,AA/ CLT
AA,CLT,arr,1970-01-01T12:51:00Z,-1928,AA/ CLT
AA,CLT,arr,1970-01-01T13:01:00Z,-3078,AA/ CLT
AA,CLT,arr,1970-01-01T13:11:00Z,-4783,AA/ CLT
AA,CLT,arr,1970-01-01T13:21:00Z,-6347,AA/ CLT
AA,CLT,arr,1970-01-01T13:31:00Z,-7915,AA/ CLT
AA,CLT,arr,1970-01-01T13:41:00Z,-8642,AA/ CLT
AA,CLT,arr,1970-01-01T13:51:00Z,-7018,AA/ CLT
AA,CLT,arr,1970-01-01T14:01:00Z,-3883,AA/ CLT
AA,CLT,arr,1970-01-01T14:11:00Z,-2180,AA/ CLT
AA,CLT,arr,1970-01-01T14:21:00Z,-1788,AA/ CLT
AA,CLT,arr,1970-01-01T14:31:00Z,-2346,AA/ CLT
AA,CLT,arr,1970-01-01T14:41:00Z,-3567,AA/ CLT
AA,CLT,arr,1970-01-01T14:51:00Z,-4631,AA/ CLT
AA,CLT,arr,1970-01-01T15:01:00Z,-5782,AA/ CLT
AA,CLT,arr,1970-01-01T15:11:00Z,-6738,AA/ CLT
AA,CLT,arr,1970-01-01T15:21:00Z,-7754,AA/ CLT
AA,CLT,arr,1970-01-01T15:31:00Z,-7332,AA/ CLT
AA,CLT,arr,1970-01-01T15:41:00Z,-5098,AA/ CLT
AA,CLT,arr,1970-01-01T15:51:00Z,-3211,AA/ CLT
AA,CLT,arr,1970-01-01T16:01:00Z,-2484,AA/ CLT
AA,CLT,arr,1970-01-01T16:11:00Z,-2188,AA/ CLT
AA,CLT,arr,1970-01-01T16:21:00Z,-2697,AA/ CLT
AA,CLT,arr,1970-01-01T16:31:00Z,-3593,AA/ CLT
AA,CLT,arr,1970-01-01T16:41:00Z,-4573,AA/ CLT
AA,CLT,arr,1970-01-01T16:51:00Z,-6005,AA/ CLT
AA,CLT,arr,1970-01-01T17:01:00Z,-7360,AA/ CLT
AA,CLT,arr,1970-01-01T17:11:00Z,-7571,AA/ CLT
AA,CLT,arr,1970-01-01T17:21:00Z,-6033,AA/ CLT
AA,CLT,arr,1970-01-01T17:31:00Z,-4051,AA/ CLT
AA,CLT,arr,1970-01-01T17:41:00Z,-2722,AA/ CLT
AA,CLT,arr,1970-01-01T17:51:00Z,-2112,AA/ CLT
AA,CLT,arr,1970-01-01T18:01:00Z,-2081,AA/ CLT
AA,CLT,arr,1970-01-01T18:11:00Z,-2477,AA/ CLT
AA,CLT,arr,1970-01-01T18:21:00Z,-2876,AA/ CLT
AA,CLT,arr,1970-01-01T18:31:00Z,-3608,AA/ CLT
AA,CLT,arr,1970-01-01T18:41:00Z,-4822,AA/ CLT
AA,CLT,arr,1970-01-01T18:51:00Z,-6434,AA/ CLT
AA,CLT,arr,1970-01-01T19:01:00Z,-7753,AA/ CLT
AA,CLT,arr,1970-01-01T19:11:00Z,-8111,AA/ CLT
AA,CLT,arr,1970-01-01T19:21:00Z,-7475,AA/ CLT
AA,CLT,arr,1970-01-01T19:31:00Z,-6012,AA/ CLT
AA,CLT,arr,1970-01-01T19:41:00Z,-3922,AA/ CLT
AA,CLT,arr,1970-01-01T19:51:00Z,-2684,AA/ CLT
AA,CLT,arr,1970-01-01T20:01:00Z,-2076,AA/ CLT
AA,CLT,arr,1970-01-01T20:11:00Z,-2012,AA/ CLT
AA,CLT,arr,1970-01-01T20:21:00Z,-2194,AA/ CLT
AA,CLT,arr,1970-01-01T20:31:00Z,-2465,AA/ CLT
AA,CLT,arr,1970-01-01T20:41:00Z,-3280,AA/ CLT
AA,CLT,arr,1970-01-01T20:51:00Z,-4328,AA/ CLT
AA,CLT,arr,1970-01-01T21:01:00Z,-5661,AA/ CLT
AA,CLT,arr,1970-01-01T21:11:00Z,-6625,AA/ CLT
AA,CLT,arr,1970-01-01T21:21:00Z,-6933,AA/ CLT
AA,CLT,arr,1970-01-01T21:31:00Z,-6306,AA/ CLT
AA,CLT,arr,1970-01-01T21:41:00Z,-4524,AA/ CLT
AA,CLT,arr,1970-01-01T21:51:00Z,-2984,AA/ CLT
AA,CLT,arr,1970-01-01T22:01:00Z,-2006,AA/ CLT
AA,CLT,arr,1970-01-01T22:11:00Z,-1480,AA/ CLT
AA,CLT,arr,1970-01-01T22:21:00Z,-1250,AA/ CLT
AA,CLT,arr,1970-01-01T22:31:00Z,-1071,AA/ CLT
AA,CLT,arr,1970-01-01T22:41:00Z,-918,AA/ CLT
AA,CLT,arr,1970-01-01T22:51:00Z,-900,AA/ CLT
AA,CLT,arr,1970-01-01T23:01:00Z,-864,AA/ CLT
AA,CLT,arr,1970-01-01T23:11:00Z,-911,AA/ CLT
AA,CLT,arr,1970-01-01T23:21:00Z,-859,AA/ CLT
AA,CLT,arr,1970-01-01T23:31:00Z,-838,AA/ CLT
AA,CLT,arr,1970-01-01T23:41:00Z,-765,AA/ CLT
AA,CLT,arr,1970-01-01T23:51:00Z,-612,AA/ CLT
AA,CLT,dep,1970-01-01T00:01:00Z,596,AA/ CLT
AA,CLT,dep,1970-01-01T00:11:00Z,462,AA/ CLT
AA,CLT,dep,1970-01-01T00:21:00Z,456,AA/ CLT
AA,CLT,dep,1970-01-01T00:31:00Z,403,AA/ CLT
AA,CLT,dep,1970-01-01T00:41:00Z,277,AA/ CLT
AA,CLT,dep,1970-01-01T00:51:00Z,209,AA/ CLT
AA,CLT,dep,1970-01-01T01:01:00Z,153,AA/ CLT
AA,CLT,dep,1970-01-01T01:11:00Z,132,AA/ CLT
AA,CLT,dep,1970-01-01T01:21:00Z,106,AA/ CLT
AA,CLT,dep,1970-01-01T01:31:00Z,83,AA/ CLT
AA,CLT,dep,1970-01-01T01:41:00Z,61,AA/ CLT
AA,CLT,dep,1970-01-01T01:51:00Z,49,AA/ CLT
AA,CLT,dep,1970-01-01T02:01:00Z,36,AA/ CLT
AA,CLT,dep,1970-01-01T02:11:00Z,22,AA/ CLT
AA,CLT,dep,1970-01-01T02:21:00Z,16,AA/ CLT
AA,CLT,dep,1970-01-01T02:31:00Z,14,AA/ CLT
AA,CLT,dep,1970-01-01T02:41:00Z,22,AA/ CLT
AA,CLT,dep,1970-01-01T02:51:00Z,6,AA/ CLT
AA,CLT,dep,1970-01-01T03:01:00Z,4,AA/ CLT
AA,CLT,dep,1970-01-01T03:11:00Z,5,AA/ CLT
AA,CLT,dep,1970-01-01T03:31:00Z,1,AA/ CLT
AA,CLT,dep,1970-01-01T03:41:00Z,1,AA/ CLT
AA,CLT,dep,1970-01-01T04:11:00Z,1,AA/ CLT
AA,CLT,dep,1970-01-01T04:41:00Z,1,AA/ CLT
AA,CLT,dep,1970-01-01T04:51:00Z,18,AA/ CLT
AA,CLT,dep,1970-01-01T05:01:00Z,95,AA/ CLT
AA,CLT,dep,1970-01-01T05:11:00Z,157,AA/ CLT
AA,CLT,dep,1970-01-01T05:21:00Z,160,AA/ CLT
AA,CLT,dep,1970-01-01T05:31:00Z,367,AA/ CLT
AA,CLT,dep,1970-01-01T05:41:00Z,436,AA/ CLT
AA,CLT,dep,1970-01-01T05:51:00Z,1290,AA/ CLT
AA,CLT,dep,1970-01-01T06:01:00Z,452,AA/ CLT
AA,CLT,dep,1970-01-01T06:11:00Z,149,AA/ CLT
AA,CLT,dep,1970-01-01T06:21:00Z,128,AA/ CLT
AA,CLT,dep,1970-01-01T06:31:00Z,49,AA/ CLT
AA,CLT,dep,1970-01-01T06:41:00Z,72,AA/ CLT
AA,CLT,dep,1970-01-01T06:51:00Z,316,AA/ CLT
AA,CLT,dep,1970-01-01T07:01:00Z,3491,AA/ CLT
AA,CLT,dep,1970-01-01T07:11:00Z,6132,AA/ CLT
AA,CLT,dep,1970-01-01T07:21:00Z,8087,AA/ CLT
AA,CLT,dep,1970-01-01T07:31:00Z,7033,AA/ CLT
AA,CLT,dep,1970-01-01T07:41:00Z,4298,AA/ CLT
AA,CLT,dep,1970-01-01T07:51:00Z,3502,AA/ CLT
AA,CLT,dep,1970-01-01T08:01:00Z,1857,AA/ CLT
AA,CLT,dep,1970-01-01T08:11:00Z,906,AA/ CLT
AA,CLT,dep,1970-01-01T08:21:00Z,788,AA/ CLT
AA,CLT,dep,1970-01-01T08:31:00Z,536,AA/ CLT
AA,CLT,dep,1970-01-01T08:41:00Z,924,AA/ CLT
AA,CLT,dep,1970-01-01T08:51:00Z,6230,AA/ CLT
AA,CLT,dep,1970-01-01T09:01:00Z,9557,AA/ CLT
AA,CLT,dep,1970-01-01T09:11:00Z,10785,AA/ CLT
AA,CLT,dep,1970-01-01T09:21:00Z,9404,AA/ CLT
AA,CLT,dep,1970-01-01T09:31:00Z,7038,AA/ CLT
AA,CLT,dep,1970-01-01T09:41:00Z,5629,AA/ CLT
AA,CLT,dep,1970-01-01T09:51:00Z,3116,AA/ CLT
AA,CLT,dep,1970-01-01T10:01:00Z,2604,AA/ CLT
AA,CLT,dep,1970-01-01T10:11:00Z,2377,AA/ CLT
AA,CLT,dep,1970-01-01T10:21:00Z,1241,AA/ CLT
AA,CLT,dep,1970-01-01T10:31:00Z,726,AA/ CLT
AA,CLT,dep,1970-01-01T10:41:00Z,1011,AA/ CLT
AA,CLT,dep,1970-01-01T10:51:00Z,6072,AA/ CLT
AA,CLT,dep,1970-01-01T11:01:00Z,9444,AA/ CLT
AA,CLT,dep,1970-01-01T11:11:00Z,9930,AA/ CLT
AA,CLT,dep,1970-01-01T11:21:00Z,9146,AA/ CLT
AA,CLT,dep,1970-01-01T11:31:00Z,7124,AA/ CLT
AA,CLT,dep,1970-01-01T11:41:00Z,4469,AA/ CLT
AA,CLT,dep,1970-01-01T11:51:00Z,2867,AA/ CLT
AA,CLT,dep,1970-01-01T12:01:00Z,1838,AA/ CLT
AA,CLT,dep,1970-01-01T12:11:00Z,1318,AA/ CLT
AA,CLT,dep,1970-01-01T12:21:00Z,942,AA/ CLT
AA,CLT,dep,1970-01-01T12:31:00Z,1118,AA/ CLT
AA,CLT,dep,1970-01-01T12:41:00Z,1675,AA/ CLT
AA,CLT,dep,1970-01-01T12:51:00Z,8330,AA/ CLT
AA,CLT,dep,1970-01-01T13:01:00Z,8992,AA/ CLT
AA,CLT,dep,1970-01-01T13:11:00Z,7790,AA/ CLT
AA,CLT,dep,1970-01-01T13:21:00Z,6555,AA/ CLT
AA,CLT,dep,1970-01-01T13:31:00Z,3417,AA/ CLT
AA,CLT,dep,1970-01-01T13:41:00Z,1797,AA/ CLT
AA,CLT,dep,1970-01-01T13:51:00Z,1214,AA/ CLT
AA,CLT,dep,1970-01-01T14:01:00Z,945,AA/ CLT
AA,CLT,dep,1970-01-01T14:11:00Z,1171,AA/ CLT
AA,CLT,dep,1970-01-01T14:21:00Z,5482,AA/ CLT
AA,CLT,dep,1970-01-01T14:31:00Z,8723,AA/ CLT
AA,CLT,dep,1970-01-01T14:41:00Z,8781,AA/ CLT
AA,CLT,dep,1970-01-01T14:51:00Z,8729,AA/ CLT
AA,CLT,dep,1970-01-01T15:01:00Z,6130,AA/ CLT
AA,CLT,dep,1970-01-01T15:11:00Z,3237,AA/ CLT
AA,CLT,dep,1970-01-01T15:21:00Z,2035,AA/ CLT
AA,CLT,dep,1970-01-01T15:31:00Z,1548,AA/ CLT
AA,CLT,dep,1970-01-01T15:41:00Z,1524,AA/ CLT
AA,CLT,dep,1970-01-01T15:51:00Z,1741,AA/ CLT
AA,CLT,dep,1970-01-01T16:01:00Z,4307,AA/ CLT
AA,CLT,dep,1970-01-01T16:11:00Z,7513,AA/ CLT
