airline,airport,type,block,n,airline_airport,year
UA,ORD,dep,1970-01-01T06:01:00Z,909,UA/ ORD,2000
UA,ORD,dep,1970-01-01T06:11:00Z,749,UA/ ORD,2000
UA,ORD,dep,1970-01-01T06:21:00Z,1301,UA/ ORD,2000
UA,ORD,dep,1970-01-01T06:31:00Z,569,UA/ ORD,2000
UA,ORD,dep,1970-01-01T06:41:00Z,1412,UA/ ORD,2000
UA,ORD,dep,1970-01-01T06:51:00Z,1908,UA/ ORD,2000
UA,ORD,dep,1970-01-01T07:01:00Z,797,UA/ ORD,2000
UA,ORD,dep,1970-01-01T07:11:00Z,366,UA/ ORD,2000
UA,ORD,dep,1970-01-01T07:21:00Z,575,UA/ ORD,2000
UA,ORD,dep,1970-01-01T07:31:00Z,1963,UA/ ORD,2000
UA,ORD,dep,1970-01-01T07:41:00Z,1912,UA/ ORD,2000
UA,ORD,dep,1970-01-01T07:51:00Z,2004,UA/ ORD,2000
UA,ORD,dep,1970-01-01T08:01:00Z,1903,UA/ ORD,2000
UA,ORD,dep,1970-01-01T08:11:00Z,1933,UA/ ORD,2000
UA,ORD,dep,1970-01-01T08:21:00Z,1242,UA/ ORD,2000
UA,ORD,dep,1970-01-01T08:31:00Z,718,UA/ ORD,2000
UA,ORD,dep,1970-01-01T08:41:00Z,1151,UA/ ORD,2000
UA,ORD,dep,1970-01-01T08:51:00Z,1478,UA/ ORD,2000
UA,ORD,dep,1970-01-01T09:01:00Z,1508,UA/ ORD,2000
UA,ORD,dep,1970-01-01T09:11:00Z,2307,UA/ ORD,2000
UA,ORD,dep,1970-01-01T09:21:00Z,2574,UA/ ORD,2000
UA,ORD,dep,1970-01-01T09:31:00Z,1507,UA/ ORD,2000
UA,ORD,dep,1970-01-01T09:41:00Z,1891,UA/ ORD,2000
UA,ORD,dep,1970-01-01T09:51:00Z,1373,UA/ ORD,2000
UA,ORD,dep,1970-01-01T10:01:00Z,829,UA/ ORD,2000
UA,ORD,dep,1970-01-01T10:11:00Z,547,UA/ ORD,2000
UA,ORD,dep,1970-01-01T10:21:00Z,1761,UA/ ORD,2000
UA,ORD,dep,1970-01-01T10:31:00Z,1812,UA/ ORD,2000
UA,ORD,dep,1970-01-01T10:41:00Z,1439,UA/ ORD,2000
UA,ORD,dep,1970-01-01T10:51:00Z,1017,UA/ ORD,2000
UA,ORD,dep,1970-01-01T11:01:00Z,836,UA/ ORD,2000
UA,ORD,dep,1970-01-01T11:11:00Z,843,UA/ ORD,2000
UA,ORD,dep,1970-01-01T11:21:00Z,890,UA/ ORD,2000
UA,ORD,dep,1970-01-01T11:31:00Z,746,UA/ ORD,2000
UA,ORD,dep,1970-01-01T11:41:00Z,2492,UA/ ORD,2000
UA,ORD,dep,1970-01-01T11:51:00Z,2539,UA/ ORD,2000
UA,ORD,dep,1970-01-01T12:01:00Z,2088,UA/ ORD,2000
UA,ORD,dep,1970-01-01T12:11:00Z,1341,UA/ ORD,2000
UA,ORD,dep,1970-01-01T12:21:00Z,1026,UA/ ORD,2000
UA,ORD,dep,1970-01-01T12:31:00Z,664,UA/ ORD,2000
UA,ORD,dep,1970-01-01T12:41:00Z,969,UA/ ORD,2000
UA,ORD,dep,1970-01-01T12:51:00Z,681,UA/ ORD,2000
UA,ORD,dep,1970-01-01T13:01:00Z,1721,UA/ ORD,2000
UA,ORD,dep,1970-01-01T13:11:00Z,2928,UA/ ORD,2000
UA,ORD,dep,1970-01-01T13:21:00Z,2448,UA/ ORD,2000
UA,ORD,dep,1970-01-01T13:31:00Z,1507,UA/ ORD,2000
UA,ORD,dep,1970-01-01T13:41:00Z,1227,UA/ ORD,2000
UA,ORD,dep,1970-01-01T13:51:00Z,954,UA/ ORD,2000
UA,ORD,dep,1970-01-01T14:01:00Z,1130,UA/ ORD,2000
UA,ORD,dep,1970-01-01T14:11:00Z,1480,UA/ ORD,2000
UA,ORD,dep,1970-01-01T14:21:00Z,1212,UA/ ORD,2000
UA,ORD,dep,1970-01-01T14:31:00Z,828,UA/ ORD,2000
UA,ORD,dep,1970-01-01T14:41:00Z,1089,UA/ ORD,2000
UA,ORD,dep,1970-01-01T14:51:00Z,994,UA/ ORD,2000
UA,ORD,dep,1970-01-01T15:01:00Z,878,UA/ ORD,2000
UA,ORD,dep,1970-01-01T15:11:00Z,1823,UA/ ORD,2000
UA,ORD,dep,1970-01-01T15:21:00Z,2084,UA/ ORD,2000
UA,ORD,dep,1970-01-01T15:31:00Z,1689,UA/ ORD,2000
UA,ORD,dep,1970-01-01T15:41:00Z,1478,UA/ ORD,2000
UA,ORD,dep,1970-01-01T15:51:00Z,1083,UA/ ORD,2000
UA,ORD,dep,1970-01-01T16:01:00Z,714,UA/ ORD,2000
UA,ORD,dep,1970-01-01T16:11:00Z,615,UA/ ORD,2000
UA,ORD,dep,1970-01-01T16:21:00Z,562,UA/ ORD,2000
UA,ORD,dep,1970-01-01T16:31:00Z,571,UA/ ORD,2000
UA,ORD,dep,1970-01-01T16:41:00Z,1787,UA/ ORD,2000
UA,ORD,dep,1970-01-01T16:51:00Z,1860,UA/ ORD,2000
UA,ORD,dep,1970-01-01T17:01:00Z,1923,UA/ ORD,2000
UA,ORD,dep,1970-01-01T17:11:00Z,1630,UA/ ORD,2000
UA,ORD,dep,1970-01-01T17:21:00Z,1252,UA/ ORD,2000
UA,ORD,dep,1970-01-01T17:31:00Z,1082,UA/ ORD,2000
UA,ORD,dep,1970-01-01T17:41:00Z,1760,UA/ ORD,2000
UA,ORD,dep,1970-01-01T17:51:00Z,1239,UA/ ORD,2000
UA,ORD,dep,1970-01-01T18:01:00Z,1289,UA/ ORD,2000
UA,ORD,dep,1970-01-01T18:11:00Z,1436,UA/ ORD,2000
UA,ORD,dep,1970-01-01T18:21:00Z,1287,UA/ ORD,2000
UA,ORD,dep,1970-01-01T18:31:00Z,953,UA/ ORD,2000
UA,ORD,dep,1970-01-01T18:41:00Z,1029,UA/ ORD,2000
UA,ORD,dep,1970-01-01T18:51:00Z,746,UA/ ORD,2000
UA,ORD,dep,1970-01-01T19:01:00Z,658,UA/ ORD,2000
UA,ORD,dep,1970-01-01T19:11:00Z,1621,UA/ ORD,2000
UA,ORD,dep,1970-01-01T19:21:00Z,2004,UA/ ORD,2000
UA,ORD,dep,1970-01-01T19:31:00Z,2126,UA/ ORD,2000
UA,ORD,dep,1970-01-01T19:41:00Z,2162,UA/ ORD,2000
UA,ORD,dep,1970-01-01T19:51:00Z,1295,UA/ ORD,2000
UA,ORD,dep,1970-01-01T20:01:00Z,835,UA/ ORD,2000
UA,ORD,dep,1970-01-01T20:11:00Z,828,UA/ ORD,2000
UA,ORD,dep,1970-01-01T20:21:00Z,612,UA/ ORD,2000
UA,ORD,dep,1970-01-01T20:31:00Z,670,UA/ ORD,2000
UA,ORD,dep,1970-01-01T20:41:00Z,2113,UA/ ORD,2000
UA,ORD,dep,1970-01-01T20:51:00Z,2105,UA/ ORD,2000
UA,ORD,dep,1970-01-01T21:01:00Z,1679,UA/ ORD,2000
UA,ORD,dep,1970-01-01T21:11:00Z,2130,UA/ ORD,2000
UA,ORD,dep,1970-01-01T21:21:00Z,1282,UA/ ORD,2000
UA,ORD,dep,1970-01-01T21:31:00Z,976,UA/ ORD,2000
UA,ORD,dep,1970-01-01T21:41:00Z,719,UA/ ORD,2000
UA,ORD,dep,1970-01-01T21:51:00Z,565,UA/ ORD,2000
UA,ORD,dep,1970-01-01T22:01:00Z,592,UA/ ORD,2000
UA,ORD,dep,1970-01-01T22:11:00Z,658,UA/ ORD,2000
UA,ORD,dep,1970-01-01T22:21:00Z,1157,UA/ ORD,2000
UA,ORD,dep,1970-01-01T22:31:00Z,1093,UA/ ORD,2000
UA,ORD,dep,1970-01-01T22:41:00Z,638,UA/ ORD,2000
UA,ORD,dep,1970-01-01T22:51:00Z,426,UA/ ORD,2000
UA,ORD,dep,1970-01-01T23:01:00Z,352,UA/ ORD,2000
UA,ORD,dep,1970-01-01T23:11:00Z,286,UA/ ORD,2000
UA,ORD,dep,1970-01-01T23:21:00Z,205,UA/ ORD,2000
UA,ORD,dep,1970-01-01T23:31:00Z,204,UA/ ORD,2000
UA,ORD,dep,1970-01-01T23:41:00Z,160,UA/ ORD,2000
UA,ORD,dep,1970-01-01T23:51:00Z,121,UA/ ORD,2000
AA,ORD,arr,1970-01-01T00:01:00Z,-69,AA/ ORD,2001
AA,ORD,arr,1970-01-01T00:11:00Z,-59,AA/ ORD,2001
AA,ORD,arr,1970-01-01T00:21:00Z,-94,AA/ ORD,2001
AA,ORD,arr,1970-01-01T00:31:00Z,-132,AA/ ORD,2001
AA,ORD,arr,1970-01-01T00:41:00Z,-78,AA/ ORD,2001
AA,ORD,arr,1970-01-01T00:51:00Z,-59,AA/ ORD,2001
AA,ORD,arr,1970-01-01T01:01:00Z,-34,AA/ ORD,2001
AA,ORD,arr,1970-01-01T01:11:00Z,-41,AA/ ORD,2001
AA,ORD,arr,1970-01-01T01:21:00Z,-22,AA/ ORD,2001
AA,ORD,arr,1970-01-01T01:31:00Z,-12,AA/ ORD,2001
AA,ORD,arr,1970-01-01T01:41:00Z,-8,AA/ ORD,2001
AA,ORD,arr,1970-01-01T01:51:00Z,-9,AA/ ORD,2001
AA,ORD,arr,1970-01-01T02:01:00Z,-6,AA/ ORD,2001
AA,ORD,arr,1970-01-01T02:11:00Z,-4,AA/ ORD,2001
AA,ORD,arr,1970-01-01T02:21:00Z,-5,AA/ ORD,2001
AA,ORD,arr,1970-01-01T02:31:00Z,-2,AA/ ORD,2001
AA,ORD,arr,1970-01-01T02:41:00Z,-3,AA/ ORD,2001
AA,ORD,arr,1970-01-01T02:51:00Z,-1,AA/ ORD,2001
AA,ORD,arr,1970-01-01T03:11:00Z,-2,AA/ ORD,2001
AA,ORD,arr,1970-01-01T03:21:00Z,-1,AA/ ORD,2001
AA,ORD,arr,1970-01-01T03:31:00Z,-1,AA/ ORD,2001
AA,ORD,arr,1970-01-01T03:51:00Z,-2,AA/ ORD,2001
AA,ORD,arr,1970-01-01T04:01:00Z,-1,AA/ ORD,2001
AA,ORD,arr,1970-01-01T04:11:00Z,-5,AA/ ORD,2001
AA,ORD,arr,1970-01-01T04:21:00Z,-42,AA/ ORD,2001
AA,ORD,arr,1970-01-01T04:31:00Z,-124,AA/ ORD,2001
AA,ORD,arr,1970-01-01T04:41:00Z,-247,AA/ ORD,2001
AA,ORD,arr,1970-01-01T04:51:00Z,-284,AA/ ORD,2001
AA,ORD,arr,1970-01-01T05:01:00Z,-342,AA/ ORD,2001
AA,ORD,arr,1970-01-01T05:11:00Z,-409,AA/ ORD,2001
AA,ORD,arr,1970-01-01T05:21:00Z,-444,AA/ ORD,2001
AA,ORD,arr,1970-01-01T05:31:00Z,-351,AA/ ORD,2001
AA,ORD,arr,1970-01-01T05:41:00Z,-198,AA/ ORD,2001
AA,ORD,arr,1970-01-01T05:51:00Z,-147,AA/ ORD,2001
AA,ORD,arr,1970-01-01T06:01:00Z,-86,AA/ ORD,2001
AA,ORD,arr,1970-01-01T06:11:00Z,-41,AA/ ORD,2001
AA,ORD,arr,1970-01-01T06:21:00Z,-23,AA/ ORD,2001
AA,ORD,arr,1970-01-01T06:31:00Z,-14,AA/ ORD,2001
AA,ORD,arr,1970-01-01T06:41:00Z,-18,AA/ ORD,2001
AA,ORD,arr,1970-01-01T06:51:00Z,-114,AA/ ORD,2001
AA,ORD,arr,1970-01-01T07:01:00Z,-462,AA/ ORD,2001
AA,ORD,arr,1970-01-01T07:11:00Z,-1334,AA/ ORD,2001
AA,ORD,arr,1970-01-01T07:21:00Z,-1732,AA/ ORD,2001
AA,ORD,arr,1970-01-01T07:31:00Z,-1434,AA/ ORD,2001
AA,ORD,arr,1970-01-01T07:41:00Z,-884,AA/ ORD,2001
AA,ORD,arr,1970-01-01T07:51:00Z,-462,AA/ ORD,2001
AA,ORD,arr,1970-01-01T08:01:00Z,-333,AA/ ORD,2001
AA,ORD,arr,1970-01-01T08:11:00Z,-227,AA/ ORD,2001
AA,ORD,arr,1970-01-01T08:21:00Z,-251,AA/ ORD,2001
AA,ORD,arr,1970-01-01T08:31:00Z,-340,AA/ ORD,2001
AA,ORD,arr,1970-01-01T08:41:00Z,-832,AA/ ORD,2001
AA,ORD,arr,1970-01-01T08:51:00Z,-1480,AA/ ORD,2001
AA,ORD,arr,1970-01-01T09:01:00Z,-1659,AA/ ORD,2001
AA,ORD,arr,1970-01-01T09:11:00Z,-1377,AA/ ORD,2001
AA,ORD,arr,1970-01-01T09:21:00Z,-830,AA/ ORD,2001
AA,ORD,arr,1970-01-01T09:31:00Z,-455,AA/ ORD,2001
AA,ORD,arr,1970-01-01T09:41:00Z,-288,AA/ ORD,2001
AA,ORD,arr,1970-01-01T09:51:00Z,-358,AA/ ORD,2001
AA,ORD,arr,1970-01-01T10:01:00Z,-776,AA/ ORD,2001
AA,ORD,arr,1970-01-01T10:11:00Z,-1250,AA/ ORD,2001
AA,ORD,arr,1970-01-01T10:21:00Z,-1773,AA/ ORD,2001
AA,ORD,arr,1970-01-01T10:31:00Z,-1702,AA/ ORD,2001
AA,ORD,arr,1970-01-01T10:41:00Z,-1144,AA/ ORD,2001
AA,ORD,arr,1970-01-01T10:51:00Z,-695,AA/ ORD,2001
AA,ORD,arr,1970-01-01T11:01:00Z,-502,AA/ ORD,2001
AA,ORD,arr,1970-01-01T11:11:00Z,-411,AA/ ORD,2001
AA,ORD,arr,1970-01-01T11:21:00Z,-269,AA/ ORD,2001
AA,ORD,arr,1970-01-01T11:31:00Z,-183,AA/ ORD,2001
AA,ORD,arr,1970-01-01T11:41:00Z,-217,AA/ ORD,2001
AA,ORD,arr,1970-01-01T11:51:00Z,-557,AA/ ORD,2001
AA,ORD,arr,1970-01-01T12:01:00Z,-982,AA/ ORD,2001
AA,ORD,arr,1970-01-01T12:11:00Z,-1379,AA/ ORD,2001
AA,ORD,arr,1970-01-01T12:21:00Z,-1592,AA/ ORD,2001
AA,ORD,arr,1970-01-01T12:31:00Z,-1542,AA/ ORD,2001
AA,ORD,arr,1970-01-01T12:41:00Z,-1057,AA/ ORD,2001
AA,ORD,arr,1970-01-01T12:51:00Z,-625,AA/ ORD,2001
AA,ORD,arr,1970-01-01T13:01:00Z,-464,AA/ ORD,2001
AA,ORD,arr,1970-01-01T13:11:00Z,-321,AA/ ORD,2001
AA,ORD,arr,1970-01-01T13:21:00Z,-320,AA/ ORD,2001
AA,ORD,arr,1970-01-01T13:31:00Z,-559,AA/ ORD,2001
AA,ORD,arr,1970-01-01T13:41:00Z,-1026,AA/ ORD,2001
AA,ORD,arr,1970-01-01T13:51:00Z,-1642,AA/ ORD,2001
AA,ORD,arr,1970-01-01T14:01:00Z,-1652,AA/ ORD,2001
AA,ORD,arr,1970-01-01T14:11:00Z,-1241,AA/ ORD,2001
AA,ORD,arr,1970-01-01T14:21:00Z,-885,AA/ ORD,2001
AA,ORD,arr,1970-01-01T14:31:00Z,-538,AA/ ORD,2001
AA,ORD,arr,1970-01-01T14:41:00Z,-411,AA/ ORD,2001
AA,ORD,arr,1970-01-01T14:51:00Z,-286,AA/ ORD,2001
AA,ORD,arr,1970-01-01T15:01:00Z,-420,AA/ ORD,2001
AA,ORD,arr,1970-01-01T15:11:00Z,-664,AA/ ORD,2001
AA,ORD,arr,1970-01-01T15:21:00Z,-1111,AA/ ORD,2001
AA,ORD,arr,1970-01-01T15:31:00Z,-1703,AA/ ORD,2001
AA,ORD,arr,1970-01-01T15:41:00Z,-1761,AA/ ORD,2001
AA,ORD,arr,1970-01-01T15:51:00Z,-1479,AA/ ORD,2001
AA,ORD,arr,1970-01-01T16:01:00Z,-1061,AA/ ORD,2001
AA,ORD,arr,1970-01-01T16:11:00Z,-736,AA/ ORD,2001
AA,ORD,arr,1970-01-01T16:21:00Z,-504,AA/ ORD,2001
AA,ORD,arr,1970-01-01T16:31:00Z,-367,AA/ ORD,2001
AA,ORD,arr,1970-01-01T16:41:00Z,-323,AA/ ORD,2001
AA,ORD,arr,1970-01-01T16:51:00Z,-282,AA/ ORD,2001
AA,ORD,arr,1970-01-01T17:01:00Z,-345,AA/ ORD,2001
AA,ORD,arr,1970-01-01T17:11:00Z,-507,AA/ ORD,2001
AA,ORD,arr,1970-01-01T17:21:00Z,-1101,AA/ ORD,2001
AA,ORD,arr,1970-01-01T17:31:00Z,-1802,AA/ ORD,2001
AA,ORD,arr,1970-01-01T17:41:00Z,-1996,AA/ ORD,2001
AA,ORD,arr,1970-01-01T17:51:00Z,-1584,AA/ ORD,2001
AA,ORD,arr,1970-01-01T18:01:00Z,-1102,AA/ ORD,2001
AA,ORD,arr,1970-01-01T18:11:00Z,-723,AA/ ORD,2001
AA,ORD,arr,1970-01-01T18:21:00Z,-510,AA/ ORD,2001
AA,ORD,arr,1970-01-01T18:31:00Z,-382,AA/ ORD,2001
AA,ORD,arr,1970-01-01T18:41:00Z,-413,AA/ ORD,2001
AA,ORD,arr,1970-01-01T18:51:00Z,-676,AA/ ORD,2001
AA,ORD,arr,1970-01-01T19:01:00Z,-1171,AA/ ORD,2001
AA,ORD,arr,1970-01-01T19:11:00Z,-1837,AA/ ORD,2001
AA,ORD,arr,1970-01-01T19:21:00Z,-2230,AA/ ORD,2001
AA,ORD,arr,1970-01-01T19:31:00Z,-1573,AA/ ORD,2001
AA,ORD,arr,1970-01-01T19:41:00Z,-1022,AA/ ORD,2001
AA,ORD,arr,1970-01-01T19:51:00Z,-793,AA/ ORD,2001
AA,ORD,arr,1970-01-01T20:01:00Z,-608,AA/ ORD,2001
AA,ORD,arr,1970-01-01T20:11:00Z,-573,AA/ ORD,2001
AA,ORD,arr,1970-01-01T20:21:00Z,-543,AA/ ORD,2001
AA,ORD,arr,1970-01-01T20:31:00Z,-634,AA/ ORD,2001
AA,ORD,arr,1970-01-01T20:41:00Z,-848,AA/ ORD,2001
AA,ORD,arr,1970-01-01T20:51:00Z,-932,AA/ ORD,2001
AA,ORD,arr,1970-01-01T21:01:00Z,-988,AA/ ORD,2001
AA,ORD,arr,1970-01-01T21:11:00Z,-809,AA/ ORD,2001
AA,ORD,arr,1970-01-01T21:21:00Z,-501,AA/ ORD,2001
AA,ORD,arr,1970-01-01T21:31:00Z,-344,AA/ ORD,2001
AA,ORD,arr,1970-01-01T21:41:00Z,-327,AA/ ORD,2001
AA,ORD,arr,1970-01-01T21:51:00Z,-300,AA/ ORD,2001
AA,ORD,arr,1970-01-01T22:01:00Z,-288,AA/ ORD,2001
AA,ORD,arr,1970-01-01T22:11:00Z,-244,AA/ ORD,2001
AA,ORD,arr,1970-01-01T22:21:00Z,-217,AA/ ORD,2001
AA,ORD,arr,1970-01-01T22:31:00Z,-197,AA/ ORD,2001
AA,ORD,arr,1970-01-01T22:41:00Z,-242,AA/ ORD,2001
AA,ORD,arr,1970-01-01T22:51:00Z,-262,AA/ ORD,2001
AA,ORD,arr,1970-01-01T23:01:00Z,-298,AA/ ORD,2001
AA,ORD,arr,1970-01-01T23:11:00Z,-213,AA/ ORD,2001
AA,ORD,arr,1970-01-01T23:21:00Z,-137,AA/ ORD,2001
AA,ORD,arr,1970-01-01T23:31:00Z,-117,AA/ ORD,2001
AA,ORD,arr,1970-01-01T23:41:00Z,-93,AA/ ORD,2001
AA,ORD,arr,1970-01-01T23:51:00Z,-86,AA/ ORD,2001
AA,ORD,dep,1970-01-01T00:01:00Z,18,AA/ ORD,2001
AA,ORD,dep,1970-01-01T00:11:00Z,15,AA/ ORD,2001
AA,ORD,dep,1970-01-01T00:21:00Z,8,AA/ ORD,2001
AA,ORD,dep,1970-01-01T00:31:00Z,6,AA/ ORD,2001
AA,ORD,dep,1970-01-01T00:41:00Z,8,AA/ ORD,2001
AA,ORD,dep,1970-01-01T00:51:00Z,3,AA/ ORD,2001
AA,ORD,dep,1970-01-01T01:01:00Z,1,AA/ ORD,2001
AA,ORD,dep,1970-01-01T01:11:00Z,2,AA/ ORD,2001
AA,ORD,dep,1970-01-01T01:21:00Z,1,AA/ ORD,2001
AA,ORD,dep,1970-01-01T01:31:00Z,1,AA/ ORD,2001
AA,ORD,dep,1970-01-01T02:41:00Z,1,AA/ ORD,2001
AA,ORD,dep,1970-01-01T03:31:00Z,1,AA/ ORD,2001
AA,ORD,dep,1970-01-01T05:41:00Z,1,AA/ ORD,2001
AA,ORD,dep,1970-01-01T05:51:00Z,593,AA/ ORD,2001
AA,ORD,dep,1970-01-01T06:01:00Z,264,AA/ ORD,2001
AA,ORD,dep,1970-01-01T06:11:00Z,615,AA/ ORD,2001
AA,ORD,dep,1970-01-01T06:21:00Z,934,AA/ ORD,2001
AA,ORD,dep,1970-01-01T06:31:00Z,914,AA/ ORD,2001
AA,ORD,dep,1970-01-01T06:41:00Z,886,AA/ ORD,2001
AA,ORD,dep,1970-01-01T06:51:00Z,1885,AA/ ORD,2001
AA,ORD,dep,1970-01-01T07:01:00Z,852,AA/ ORD,2001
AA,ORD,dep,1970-01-01T07:11:00Z,189,AA/ ORD,2001
AA,ORD,dep,1970-01-01T07:21:00Z,404,AA/ ORD,2001
AA,ORD,dep,1970-01-01T07:31:00Z,190,AA/ ORD,2001
AA,ORD,dep,1970-01-01T07:41:00Z,172,AA/ ORD,2001
AA,ORD,dep,1970-01-01T07:51:00Z,232,AA/ ORD,2001
AA,ORD,dep,1970-01-01T08:01:00Z,127,AA/ ORD,2001
AA,ORD,dep,1970-01-01T08:11:00Z,1335,AA/ ORD,2001
AA,ORD,dep,1970-01-01T08:21:00Z,2266,AA/ ORD,2001
AA,ORD,dep,1970-01-01T08:31:00Z,2326,AA/ ORD,2001
AA,ORD,dep,1970-01-01T08:41:00Z,1277,AA/ ORD,2001
AA,ORD,dep,1970-01-01T08:51:00Z,857,AA/ ORD,2001
AA,ORD,dep,1970-01-01T09:01:00Z,295,AA/ ORD,2001
AA,ORD,dep,1970-01-01T09:11:00Z,155,AA/ ORD,2001
AA,ORD,dep,1970-01-01T09:21:00Z,81,AA/ ORD,2001
AA,ORD,dep,1970-01-01T09:31:00Z,87,AA/ ORD,2001
AA,ORD,dep,1970-01-01T09:41:00Z,859,AA/ ORD,2001
AA,ORD,dep,1970-01-01T09:51:00Z,1978,AA/ ORD,2001
AA,ORD,dep,1970-01-01T10:01:00Z,2212,AA/ ORD,2001
AA,ORD,dep,1970-01-01T10:11:00Z,1843,AA/ ORD,2001
AA,ORD,dep,1970-01-01T10:21:00Z,591,AA/ ORD,2001
AA,ORD,dep,1970-01-01T10:31:00Z,311,AA/ ORD,2001
AA,ORD,dep,1970-01-01T10:41:00Z,320,AA/ ORD,2001
AA,ORD,dep,1970-01-01T10:51:00Z,445,AA/ ORD,2001
AA,ORD,dep,1970-01-01T11:01:00Z,238,AA/ ORD,2001
AA,ORD,dep,1970-01-01T11:11:00Z,982,AA/ ORD,2001
AA,ORD,dep,1970-01-01T11:21:00Z,1961,AA/ ORD,2001
AA,ORD,dep,1970-01-01T11:31:00Z,2152,AA/ ORD,2001
AA,ORD,dep,1970-01-01T11:41:00Z,1836,AA/ ORD,2001
AA,ORD,dep,1970-01-01T11:51:00Z,791,AA/ ORD,2001
AA,ORD,dep,1970-01-01T12:01:00Z,408,AA/ ORD,2001
AA,ORD,dep,1970-01-01T12:11:00Z,338,AA/ ORD,2001
AA,ORD,dep,1970-01-01T12:21:00Z,191,AA/ ORD,2001
AA,ORD,dep,1970-01-01T12:31:00Z,152,AA/ ORD,2001
AA,ORD,dep,1970-01-01T12:41:00Z,243,AA/ ORD,2001
AA,ORD,dep,1970-01-01T12:51:00Z,241,AA/ ORD,2001
AA,ORD,dep,1970-01-01T13:01:00Z,310,AA/ ORD,2001
AA,ORD,dep,1970-01-01T13:11:00Z,1163,AA/ ORD,2001
AA,ORD,dep,1970-01-01T13:21:00Z,1860,AA/ ORD,2001
AA,ORD,dep,1970-01-01T13:31:00Z,2459,AA/ ORD,2001
AA,ORD,dep,1970-01-01T13:41:00Z,1274,AA/ ORD,2001
AA,ORD,dep,1970-01-01T13:51:00Z,629,AA/ ORD,2001
AA,ORD,dep,1970-01-01T14:01:00Z,283,AA/ ORD,2001
AA,ORD,dep,1970-01-01T14:11:00Z,313,AA/ ORD,2001
AA,ORD,dep,1970-01-01T14:21:00Z,258,AA/ ORD,2001
AA,ORD,dep,1970-01-01T14:31:00Z,205,AA/ ORD,2001
AA,ORD,dep,1970-01-01T14:41:00Z,556,AA/ ORD,2001
AA,ORD,dep,1970-01-01T14:51:00Z,1787,AA/ ORD,2001
AA,ORD,dep,1970-01-01T15:01:00Z,2056,AA/ ORD,2001
AA,ORD,dep,1970-01-01T15:11:00Z,2269,AA/ ORD,2001
AA,ORD,dep,1970-01-01T15:21:00Z,923,AA/ ORD,2001
AA,ORD,dep,1970-01-01T15:31:00Z,432,AA/ ORD,2001
AA,ORD,dep,1970-01-01T15:41:00Z,285,AA/ ORD,2001
AA,ORD,dep,1970-01-01T15:51:00Z,380,AA/ ORD,2001
AA,ORD,dep,1970-01-01T16:01:00Z,260,AA/ ORD,2001
AA,ORD,dep,1970-01-01T16:11:00Z,273,AA/ ORD,2001
AA,ORD,dep,1970-01-01T16:21:00Z,472,AA/ ORD,2001
AA,ORD,dep,1970-01-01T16:31:00Z,1398,AA/ ORD,2001
AA,ORD,dep,1970-01-01T16:41:00Z,2063,AA/ ORD,2001
AA,ORD,dep,1970-01-01T16:51:00Z,1898,AA/ ORD,2001
AA,ORD,dep,1970-01-01T17:01:00Z,774,AA/ ORD,2001
AA,ORD,dep,1970-01-01T17:11:00Z,478,AA/ ORD,2001
AA,ORD,dep,1970-01-01T17:21:00Z,611,AA/ ORD,2001
AA,ORD,dep,1970-01-01T17:31:00Z,360,AA/ ORD,2001
AA,ORD,dep,1970-01-01T17:41:00Z,218,AA/ ORD,2001
AA,ORD,dep,1970-01-01T17:51:00Z,394,AA/ ORD,2001
AA,ORD,dep,1970-01-01T18:01:00Z,312,AA/ ORD,2001
AA,ORD,dep,1970-01-01T18:11:00Z,212,AA/ ORD,2001
AA,ORD,dep,1970-01-01T18:21:00Z,583,AA/ ORD,2001
AA,ORD,dep,1970-01-01T18:31:00Z,1439,AA/ ORD,2001
AA,ORD,dep,1970-01-01T18:41:00Z,2253,AA/ ORD,2001
AA,ORD,dep,1970-01-01T18:51:00Z,2306,AA/ ORD,2001
AA,ORD,dep,1970-01-01T19:01:00Z,1396,AA/ ORD,2001
AA,ORD,dep,1970-01-01T19:11:00Z,828,AA/ ORD,2001
AA,ORD,dep,1970-01-01T19:21:00Z,509,AA/ ORD,2001
AA,ORD,dep,1970-01-01T19:31:00Z,382,AA/ ORD,2001
AA,ORD,dep,1970-01-01T19:41:00Z,305,AA/ ORD,2001
AA,ORD,dep,1970-01-01T19:51:00Z,383,AA/ ORD,2001
AA,ORD,dep,1970-01-01T20:01:00Z,273,AA/ ORD,2001
AA,ORD,dep,1970-01-01T20:11:00Z,832,AA/ ORD,2001
AA,ORD,dep,1970-01-01T20:21:00Z,1939,AA/ ORD,2001
AA,ORD,dep,1970-01-01T20:31:00Z,2151,AA/ ORD,2001
AA,ORD,dep,1970-01-01T20:41:00Z,1269,AA/ ORD,2001
AA,ORD,dep,1970-01-01T20:51:00Z,699,AA/ ORD,2001
AA,ORD,dep,1970-01-01T21:01:00Z,391,AA/ ORD,2001
AA,ORD,dep,1970-01-01T21:11:00Z,311,AA/ ORD,2001
AA,ORD,dep,1970-01-01T21:21:00Z,241,AA/ ORD,2001
AA,ORD,dep,1970-01-01T21:31:00Z,189,AA/ ORD,2001
AA,ORD,dep,1970-01-01T21:41:00Z,447,AA/ ORD,2001
AA,ORD,dep,1970-01-01T21:51:00Z,758,AA/ ORD,2001
