reporting_airline,id,type,airport,x,y
Delta Air Lines,1813,dest,MSY,943779.1568939897,-1610813.662288556
Delta Air Lines,1814,origin,RDU,1892329.2704660424,-772779.4700067013
Delta Air Lines,1814,dest,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1815,origin,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1815,dest,RDU,1892329.2704660424,-772779.4700067013
Delta Air Lines,1816,origin,DTW,1359641.697254995,-170996.60408534826
Delta Air Lines,1816,dest,LAX,-1689593.4354288722,-1043456.7015018368
Delta Air Lines,1817,origin,MSP,533284.8020873081,9198.64416372486
Delta Air Lines,1817,dest,LGA,2155684.513057,-122316.28523641168
Delta Air Lines,1818,origin,LGA,2155684.513057,-122316.28523641168
Delta Air Lines,1818,dest,MSP,533284.8020873081,9198.64416372486
Delta Air Lines,1819,origin,JFK,2167729.4793459354,-134551.3799715436
Delta Air Lines,1819,dest,BOS,2320658.4485041024,126152.13380139158
Delta Air Lines,1820,origin,CVG,1316490.950820449,-539409.9479712159
Delta Air Lines,1820,dest,DCA,1959959.090984065,-409479.41835946374
Delta Air Lines,1821,origin,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1821,dest,SMF,-1850472.0747063856,-458086.04301328777
Delta Air Lines,1822,origin,MCO,1829771.2698870576,-1638824.7811905802
Delta Air Lines,1822,dest,SEA,-1650755.3926562539,505066.6320739882
Delta Air Lines,1823,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1823,dest,EYW,1858569.7832042675,-2069388.495473156
Delta Air Lines,1824,origin,EYW,1858569.7832042675,-2069388.495473156
Delta Air Lines,1824,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1825,origin,CVG,1316490.950820449,-539409.9479712159
Delta Air Lines,1825,dest,RSW,1822839.8385921961,-1854169.26849232
Delta Air Lines,1826,origin,RSW,1822839.8385921961,-1854169.26849232
Delta Air Lines,1826,dest,CVG,1316490.950820449,-539409.9479712159
Delta Air Lines,1827,origin,JFK,2167729.4793459354,-134551.3799715436
Delta Air Lines,1827,dest,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1828,origin,JFK,2167729.4793459354,-134551.3799715436
Delta Air Lines,1828,dest,PHX,-1115699.3885834513,-1205089.0053395256
Delta Air Lines,1829,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1829,dest,PWM,2323046.368311461,282201.85932739975
Delta Air Lines,1830,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1830,dest,DEN,-398957.8437938119,-559911.2634607605
Delta Air Lines,1831,origin,DEN,-398957.8437938119,-559911.2634607605
Delta Air Lines,1831,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1832,origin,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1832,dest,BOS,2320658.4485041024,126152.13380139158
Delta Air Lines,1833,origin,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1833,dest,JAC,-861423.9636510183,-97950.92206649132
Delta Air Lines,1834,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1834,dest,PNS,1232374.963107157,-1519383.0474165194
Delta Air Lines,1835,origin,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1835,dest,BWI,1980887.5167152977,-365563.636502196
Delta Air Lines,1836,origin,MSP,533284.8020873081,9198.64416372486
Delta Air Lines,1836,dest,DTW,1359641.697254995,-170996.60408534826
Delta Air Lines,1837,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1837,dest,LAS,-1356682.4796960566,-868251.8410072095
Delta Air Lines,1838,origin,SJC,-1914820.4720456952,-595055.2286396603
Delta Air Lines,1838,dest,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1839,origin,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1839,dest,SJC,-1914820.4720456952,-595055.2286396603
Delta Air Lines,1840,origin,JFK,2167729.4793459354,-134551.3799715436
Delta Air Lines,1840,dest,PDX,-1729571.0771865274,310444.7043324455
Delta Air Lines,1841,origin,MCO,1829771.2698870576,-1638824.7811905802
Delta Air Lines,1841,dest,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1842,origin,LAX,-1689593.4354288722,-1043456.7015018368
Delta Air Lines,1842,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1843,origin,JFK,2167729.4793459354,-134551.3799715436
Delta Air Lines,1843,dest,AUS,225823.07315140465,-1638702.7618488022
Delta Air Lines,1844,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1844,dest,CVG,1316490.950820449,-539409.9479712159
Delta Air Lines,1845,origin,TYS,1437259.8790258272,-883549.1515317184
Delta Air Lines,1845,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1846,origin,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1846,dest,LAS,-1356682.4796960566,-868251.8410072095
Delta Air Lines,1847,origin,MSP,533284.8020873081,9198.64416372486
Delta Air Lines,1847,dest,DEN,-398957.8437938119,-559911.2634607605
Delta Air Lines,1848,origin,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1848,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1849,origin,BWI,1980887.5167152977,-365563.636502196
Delta Air Lines,1849,dest,DTW,1359641.697254995,-170996.60408534826
Delta Air Lines,1850,origin,DTW,1359641.697254995,-170996.60408534826
Delta Air Lines,1850,dest,BWI,1980887.5167152977,-365563.636502196
Delta Air Lines,1851,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1851,dest,MIA,1981134.7610135972,-1902847.3929129404
Delta Air Lines,1852,origin,MCO,1829771.2698870576,-1638824.7811905802
Delta Air Lines,1852,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1853,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1853,dest,MSY,943779.1568939897,-1610813.662288556
Delta Air Lines,1854,origin,DFW,278083.31647186854,-1338465.2155458855
Delta Air Lines,1854,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1855,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1855,dest,MCO,1829771.2698870576,-1638824.7811905802
Delta Air Lines,1856,origin,LAS,-1356682.4796960566,-868251.8410072095
Delta Air Lines,1856,dest,SEA,-1650755.3926562539,505066.6320739882
Delta Air Lines,1857,origin,DTW,1359641.697254995,-170996.60408534826
Delta Air Lines,1857,dest,SEA,-1650755.3926562539,505066.6320739882
Delta Air Lines,1858,origin,LAX,-1689593.4354288722,-1043456.7015018368
Delta Air Lines,1858,dest,JFK,2167729.4793459354,-134551.3799715436
Delta Air Lines,1859,origin,JFK,2167729.4793459354,-134551.3799715436
Delta Air Lines,1859,dest,LAX,-1689593.4354288722,-1043456.7015018368
Delta Air Lines,1860,origin,JFK,2167729.4793459354,-134551.3799715436
Delta Air Lines,1860,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1861,origin,FLL,1989416.8668556917,-1869685.279595282
Delta Air Lines,1861,dest,JFK,2167729.4793459354,-134551.3799715436
Delta Air Lines,1862,origin,TPA,1720329.790563932,-1713285.848456208
Delta Air Lines,1862,dest,JFK,2167729.4793459354,-134551.3799715436
Delta Air Lines,1863,origin,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1863,dest,SAN,-1603701.5452417962,-1199220.2306533586
Delta Air Lines,1864,origin,DTW,1359641.697254995,-170996.60408534826
Delta Air Lines,1864,dest,MSP,533284.8020873081,9198.64416372486
Delta Air Lines,1865,origin,SFO,-1945640.7538789264,-556902.5127197708
Delta Air Lines,1865,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1866,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1866,dest,LAX,-1689593.4354288722,-1043456.7015018368
Delta Air Lines,1867,origin,MSY,943779.1568939897,-1610813.662288556
Delta Air Lines,1867,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1868,origin,DTW,1359641.697254995,-170996.60408534826
Delta Air Lines,1868,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1869,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1869,dest,BOS,2320658.4485041024,126152.13380139158
Delta Air Lines,1870,origin,BOS,2320658.4485041024,126152.13380139158
Delta Air Lines,1870,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1871,origin,BHM,1227516.423781454,-1173804.5684248093
Delta Air Lines,1871,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1872,origin,SEA,-1650755.3926562539,505066.6320739882
Delta Air Lines,1872,dest,LAX,-1689593.4354288722,-1043456.7015018368
Delta Air Lines,1873,origin,LAX,-1689593.4354288722,-1043456.7015018368
Delta Air Lines,1873,dest,SEA,-1650755.3926562539,505066.6320739882
Delta Air Lines,1874,origin,SAN,-1603701.5452417962,-1199220.2306533586
Delta Air Lines,1874,dest,DTW,1359641.697254995,-170996.60408534826
Delta Air Lines,1875,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1875,dest,DCA,1959959.090984065,-409479.41835946374
Delta Air Lines,1876,origin,BOS,2320658.4485041024,126152.13380139158
Delta Air Lines,1876,dest,DTW,1359641.697254995,-170996.60408534826
Delta Air Lines,1877,origin,SNA,-1646508.559850192,-1083248.598617272
Delta Air Lines,1877,dest,MSP,533284.8020873081,9198.64416372486
Delta Air Lines,1878,origin,MCO,1829771.2698870576,-1638824.7811905802
Delta Air Lines,1878,dest,LAX,-1689593.4354288722,-1043456.7015018368
Delta Air Lines,1879,origin,LAX,-1689593.4354288722,-1043456.7015018368
Delta Air Lines,1879,dest,MCO,1829771.2698870576,-1638824.7811905802
Delta Air Lines,1880,origin,LGA,2155684.513057,-122316.28523641168
Delta Air Lines,1880,dest,DTW,1359641.697254995,-170996.60408534826
Delta Air Lines,1881,origin,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1881,dest,PHL,2075929.4181951769,-255080.32292677445
Delta Air Lines,1882,origin,PHL,2075929.4181951769,-255080.32292677445
Delta Air Lines,1882,dest,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1883,origin,MCO,1829771.2698870576,-1638824.7811905802
Delta Air Lines,1883,dest,MIA,1981134.7610135972,-1902847.3929129404
Delta Air Lines,1884,origin,MIA,1981134.7610135972,-1902847.3929129404
Delta Air Lines,1884,dest,MCO,1829771.2698870576,-1638824.7811905802
Delta Air Lines,1885,origin,SEA,-1650755.3926562539,505066.6320739882
Delta Air Lines,1885,dest,LAS,-1356682.4796960566,-868251.8410072095
Delta Air Lines,1886,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1886,dest,IAD,1922328.2460675351,-409030.73296909296
Delta Air Lines,1887,origin,RNO,-1678096.5663649472,-409666.019399356
Delta Air Lines,1887,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1888,origin,CVG,1316490.950820449,-539409.9479712159
Delta Air Lines,1888,dest,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1889,origin,GSO,1786518.0109945685,-773819.2638128912
Delta Air Lines,1889,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1890,origin,CLT,1718765.594159813,-891788.5105128315
Delta Air Lines,1890,dest,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1891,origin,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1891,dest,LAX,-1689593.4354288722,-1043456.7015018368
Delta Air Lines,1892,origin,MCI,455074.4312943624,-619331.8913740775
Delta Air Lines,1892,dest,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1893,origin,LAX,-1689593.4354288722,-1043456.7015018368
Delta Air Lines,1893,dest,TPA,1720329.790563932,-1713285.848456208
Delta Air Lines,1894,origin,SEA,-1650755.3926562539,505066.6320739882
Delta Air Lines,1894,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1895,origin,LAX,-1689593.4354288722,-1043456.7015018368
Delta Air Lines,1895,dest,BOS,2320658.4485041024,126152.13380139158
Delta Air Lines,1896,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1896,dest,GNV,1713210.202819757,-1521173.7749550838
Delta Air Lines,1897,origin,GNV,1713210.202819757,-1521173.7749550838
Delta Air Lines,1897,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1898,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1898,dest,PDX,-1729571.0771865274,310444.7043324455
Delta Air Lines,1899,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1899,dest,GRR,1172122.820083283,-131332.61154739256
Delta Air Lines,1900,origin,GRR,1172122.820083283,-131332.61154739256
Delta Air Lines,1900,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1901,origin,LAX,-1689593.4354288722,-1043456.7015018368
Delta Air Lines,1901,dest,DTW,1359641.697254995,-170996.60408534826
Delta Air Lines,1902,origin,GRR,1172122.820083283,-131332.61154739256
Delta Air Lines,1902,dest,MSP,533284.8020873081,9198.64416372486
Delta Air Lines,1903,origin,MSP,533284.8020873081,9198.64416372486
Delta Air Lines,1903,dest,GRR,1172122.820083283,-131332.61154739256
Delta Air Lines,1904,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1904,dest,ECP,1366547.510727577,-1511044.3472759733
Delta Air Lines,1905,origin,ECP,1366547.510727577,-1511044.3472759733
Delta Air Lines,1905,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1906,origin,JFK,2167729.4793459354,-134551.3799715436
Delta Air Lines,1906,dest,LAS,-1356682.4796960566,-868251.8410072095
Delta Air Lines,1907,origin,MCO,1829771.2698870576,-1638824.7811905802
Delta Air Lines,1907,dest,JFK,2167729.4793459354,-134551.3799715436
Delta Air Lines,1908,origin,JFK,2167729.4793459354,-134551.3799715436
Delta Air Lines,1908,dest,MSP,533284.8020873081,9198.64416372486
Delta Air Lines,1909,origin,PDX,-1729571.0771865274,310444.7043324455
Delta Air Lines,1909,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1910,origin,SFO,-1945640.7538789264,-556902.5127197708
Delta Air Lines,1910,dest,JFK,2167729.4793459354,-134551.3799715436
Delta Air Lines,1911,origin,JFK,2167729.4793459354,-134551.3799715436
Delta Air Lines,1911,dest,SFO,-1945640.7538789264,-556902.5127197708
Delta Air Lines,1912,origin,DTW,1359641.697254995,-170996.60408534826
Delta Air Lines,1912,dest,JFK,2167729.4793459354,-134551.3799715436
Delta Air Lines,1913,origin,DEN,-398957.8437938119,-559911.2634607605
Delta Air Lines,1913,dest,JFK,2167729.4793459354,-134551.3799715436
Delta Air Lines,1914,origin,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1914,dest,JFK,2167729.4793459354,-134551.3799715436
Delta Air Lines,1915,origin,BOS,2320658.4485041024,126152.13380139158
Delta Air Lines,1915,dest,JFK,2167729.4793459354,-134551.3799715436
Delta Air Lines,1916,origin,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1916,dest,CLT,1718765.594159813,-891788.5105128315
Delta Air Lines,1917,origin,CID,685025.5455007816,-311739.8633571619
Delta Air Lines,1917,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1918,origin,PHX,-1115699.3885834513,-1205089.0053395256
Delta Air Lines,1918,dest,DTW,1359641.697254995,-170996.60408534826
Delta Air Lines,1919,origin,PHX,-1115699.3885834513,-1205089.0053395256
Delta Air Lines,1919,dest,SEA,-1650755.3926562539,505066.6320739882
Delta Air Lines,1920,origin,SEA,-1650755.3926562539,505066.6320739882
Delta Air Lines,1920,dest,PHX,-1115699.3885834513,-1205089.0053395256
Delta Air Lines,1921,origin,MSP,533284.8020873081,9198.64416372486
Delta Air Lines,1921,dest,SEA,-1650755.3926562539,505066.6320739882
Delta Air Lines,1922,origin,MSP,533284.8020873081,9198.64416372486
Delta Air Lines,1922,dest,SFO,-1945640.7538789264,-556902.5127197708
Delta Air Lines,1923,origin,LGA,2155684.513057,-122316.28523641168
Delta Air Lines,1923,dest,MSY,943779.1568939897,-1610813.662288556
Delta Air Lines,1924,origin,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1924,dest,BZN,-861247.8507503188,146078.48264388298
Delta Air Lines,1925,origin,LAX,-1689593.4354288722,-1043456.7015018368
Delta Air Lines,1925,dest,MSP,533284.8020873081,9198.64416372486
Delta Air Lines,1926,origin,MSP,533284.8020873081,9198.64416372486
Delta Air Lines,1926,dest,MIA,1981134.7610135972,-1902847.3929129404
Delta Air Lines,1927,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1927,dest,PIT,1653058.7188770992,-301571.10045485134
Delta Air Lines,1928,origin,DTW,1359641.697254995,-170996.60408534826
Delta Air Lines,1928,dest,IND,1166867.010981104,-490339.71160834696
Delta Air Lines,1929,origin,IND,1166867.010981104,-490339.71160834696
Delta Air Lines,1929,dest,DTW,1359641.697254995,-170996.60408534826
Delta Air Lines,1930,origin,SJC,-1914820.4720456952,-595055.2286396603
Delta Air Lines,1930,dest,SEA,-1650755.3926562539,505066.6320739882
Delta Air Lines,1931,origin,MEM,913341.2595404746,-1051685.0479322155
Delta Air Lines,1931,dest,LAX,-1689593.4354288722,-1043456.7015018368
Delta Air Lines,1932,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1932,dest,HSV,1208834.3933259062,-1056146.4674099446
Delta Air Lines,1933,origin,PBI,1982322.2831828392,-1802085.774986376
Delta Air Lines,1933,dest,JFK,2167729.4793459354,-134551.3799715436
Delta Air Lines,1934,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1934,dest,BWI,1980887.5167152977,-365563.636502196
Delta Air Lines,1935,origin,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1935,dest,DTW,1359641.697254995,-170996.60408534826
Delta Air Lines,1936,origin,AUS,225823.07315140465,-1638702.7618488022
Delta Air Lines,1936,dest,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1937,origin,DFW,278083.31647186854,-1338465.2155458855
Delta Air Lines,1937,dest,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1938,origin,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1938,dest,DFW,278083.31647186854,-1338465.2155458855
Delta Air Lines,1939,origin,BDL,2208123.028463688,33971.4893617478
Delta Air Lines,1939,dest,MSP,533284.8020873081,9198.64416372486
Delta Air Lines,1940,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1940,dest,TUL,369902.00173730054,-968710.335093024
Delta Air Lines,1941,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1941,dest,SMF,-1850472.0747063856,-458086.04301328777
Delta Air Lines,1942,origin,SMF,-1850472.0747063856,-458086.04301328777
Delta Air Lines,1942,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1943,origin,TVC,1131251.581673923,72331.77434956355
Delta Air Lines,1943,dest,DTW,1359641.697254995,-170996.60408534826
Delta Air Lines,1944,origin,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,1944,dest,DEN,-398957.8437938119,-559911.2634607605
Delta Air Lines,1945,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1945,dest,SFO,-1945640.7538789264,-556902.5127197708
Delta Air Lines,1946,origin,MDW,1011185.7905791268,-281702.30650750065
Delta Air Lines,1946,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1947,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1947,dest,PVD,2312630.224903233,45984.38112504096
Delta Air Lines,1948,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,1948,dest,TLH,1503095.9869380468,-1482768.4625080186
Delta Air Lines,1949,origin,LGA,2155684.513057,-122316.28523641168
Delta Air Lines,1949,dest,ATL,1438837.9937618312,-1129310.979486318
